Entity,Code,Year,Natural gas production (Etemad & Luciana) (terawatt-hours)
Vietnam,VNM,2004,32.16773486
Vietnam,VNM,2005,42.89031315
Vietnam,VNM,2006,61.11869624
Vietnam,VNM,2007,63.2632119
Vietnam,VNM,2008,74.84359645
Vietnam,VNM,2009,76.02308006
Vietnam,VNM,2010,88.03236774
Vietnam,VNM,2011,82.6710786
Vietnam,VNM,2012,90.06965761
Vietnam,VNM,2013,94.35868893
Vietnam,VNM,2014,98.89571713
Yemen,YEM,2009,8.799552181
Yemen,YEM,2010,70.39641745
Yemen,YEM,2011,108.5278102
Yemen,YEM,2012,85.73922638
Yemen,YEM,2013,116.1992147
Yemen,YEM,2014,108.8328693
Yugoslavia,OWID_YGS,1946,0.065898682
Yugoslavia,OWID_YGS,1947,0.131797364
Yugoslavia,OWID_YGS,1948,0.098848023
Yugoslavia,OWID_YGS,1949,0.087864909
Yugoslavia,OWID_YGS,1950,0.164746705
Yugoslavia,OWID_YGS,1951,0.142780478
Yugoslavia,OWID_YGS,1952,0.153763591
Yugoslavia,OWID_YGS,1953,0.263594728
Yugoslavia,OWID_YGS,1954,0.307527183
Yugoslavia,OWID_YGS,1955,0.373425865
Yugoslavia,OWID_YGS,1956,0.417358319
Yugoslavia,OWID_YGS,1957,0.461290774
Yugoslavia,OWID_YGS,1958,0.505223229
Yugoslavia,OWID_YGS,1959,0.549155683
Yugoslavia,OWID_YGS,1960,0.582105024
Yugoslavia,OWID_YGS,1961,0.757834843
Yugoslavia,OWID_YGS,1962,1.043395798
Yugoslavia,OWID_YGS,1963,2.09777471
Yugoslavia,OWID_YGS,1964,3.009373144
Yugoslavia,OWID_YGS,1965,3.624427509
Yugoslavia,OWID_YGS,1966,4.415211693
Yugoslavia,OWID_YGS,1967,5.074198513
Yugoslavia,OWID_YGS,1968,6.41413838
Yugoslavia,OWID_YGS,1969,8.017672974
Yugoslavia,OWID_YGS,1970,10.73050205
Yugoslavia,OWID_YGS,1971,12.64156383
Yugoslavia,OWID_YGS,1972,13.64102717
Yugoslavia,OWID_YGS,1973,14.59655806
Yugoslavia,OWID_YGS,1974,15.89256547
Yugoslavia,OWID_YGS,1975,16.29894068
Yugoslavia,OWID_YGS,1976,19.00078664
Yugoslavia,OWID_YGS,1977,20.83496662
Yugoslavia,OWID_YGS,1978,21.25232494
Yugoslavia,OWID_YGS,1979,20.39564207
Yugoslavia,OWID_YGS,1980,21.13398606
Yugoslavia,OWID_YGS,1981,20.6178968
Yugoslavia,OWID_YGS,1982,18.92538289
Yugoslavia,OWID_YGS,1983,17.47559452
Yugoslavia,OWID_YGS,1984,21.9455311
Yugoslavia,OWID_YGS,1985,25.4981984
Yugoslavia,OWID_YGS,1986,26.74201296
Yugoslavia,OWID_YGS,1987,23.94343021
Yugoslavia,OWID_YGS,1988,33.16320561
Yugoslavia,OWID_YGS,1989,31.51515132
Yugoslavia,OWID_YGS,1990,29.22964207
Yugoslavia,OWID_YGS,1991,28.60773479
