Entity,Code,Year,"Crops - Peas, dry - 187 - Yield - 5419 - hg/ha (tonnes per hectare)"
New Zealand,NZL,1961,2.2107
New Zealand,NZL,1962,1.8306
New Zealand,NZL,1963,2.2561
New Zealand,NZL,1964,2.4758
New Zealand,NZL,1965,2.1679
New Zealand,NZL,1966,2.4721
New Zealand,NZL,1967,2.9117
New Zealand,NZL,1968,2.5861
New Zealand,NZL,1969,2.7911
New Zealand,NZL,1970,2.0084
New Zealand,NZL,1971,2.2831
New Zealand,NZL,1972,2.5616000000000003
New Zealand,NZL,1973,2.7926
New Zealand,NZL,1974,2.5982000000000003
New Zealand,NZL,1975,2.1777
New Zealand,NZL,1976,2.8722000000000003
New Zealand,NZL,1977,2.3943000000000003
New Zealand,NZL,1978,2.8387000000000002
New Zealand,NZL,1979,2.8137000000000003
New Zealand,NZL,1980,2.8591
New Zealand,NZL,1981,3.2305
New Zealand,NZL,1982,2.9736000000000002
New Zealand,NZL,1983,3.361
New Zealand,NZL,1984,3.4657
New Zealand,NZL,1985,3.4106
New Zealand,NZL,1986,2.3680000000000003
New Zealand,NZL,1987,2.8049
New Zealand,NZL,1988,2.9916
New Zealand,NZL,1989,2.5529
New Zealand,NZL,1990,3.2323
New Zealand,NZL,1991,3.4217
New Zealand,NZL,1992,3.3245
New Zealand,NZL,1993,3.2192000000000003
New Zealand,NZL,1994,3.0437000000000003
New Zealand,NZL,1995,3.0638
New Zealand,NZL,1996,3.0998
New Zealand,NZL,1997,3.2516000000000003
New Zealand,NZL,1998,3.1981
New Zealand,NZL,1999,3.1023
New Zealand,NZL,2000,3.2
New Zealand,NZL,2001,2.9000000000000004
New Zealand,NZL,2002,2.6963
New Zealand,NZL,2003,3.4259
New Zealand,NZL,2004,2.6076
New Zealand,NZL,2005,3.0097
New Zealand,NZL,2006,2.9191000000000003
New Zealand,NZL,2007,3.5155000000000003
New Zealand,NZL,2008,3.2412
New Zealand,NZL,2009,2.8302
New Zealand,NZL,2010,3.0865
New Zealand,NZL,2011,2.8966000000000003
New Zealand,NZL,2012,3.1486
New Zealand,NZL,2013,3.5436
New Zealand,NZL,2014,3.7041000000000004
New Zealand,NZL,2015,3.3297000000000003
New Zealand,NZL,2016,3.2672000000000003
New Zealand,NZL,2017,3.301
New Zealand,NZL,2018,3.3117
Niger,NER,1992,0.4
Niger,NER,1993,0.3982
Niger,NER,1994,0.4
Niger,NER,1995,0.4
Niger,NER,1996,0.4
Niger,NER,1997,0.4
Niger,NER,1998,0.4
Niger,NER,1999,0.4
Niger,NER,2000,0.4
Niger,NER,2001,0.4
Niger,NER,2002,0.4
Niger,NER,2003,0.4027
Niger,NER,2004,0.4
Niger,NER,2005,0.4042
Niger,NER,2006,0.405
Niger,NER,2007,0.4
Niger,NER,2008,0.40700000000000003
Niger,NER,2009,0.4
Niger,NER,2010,0.4
Niger,NER,2011,0.4181
Niger,NER,2012,0.4615
Niger,NER,2013,0.4264
Niger,NER,2014,0.4187
Niger,NER,2015,0.4257
Niger,NER,2016,0.42800000000000005
Niger,NER,2017,0.4295
Niger,NER,2018,0.4309
Northern Africa,,1961,0.4204
Northern Africa,,1962,0.8255
Northern Africa,,1963,0.6248
Northern Africa,,1964,0.7030000000000001
Northern Africa,,1965,0.7803
Northern Africa,,1966,0.6314000000000001
Northern Africa,,1967,0.5898
Northern Africa,,1968,0.7899
Northern Africa,,1969,0.6826
Northern Africa,,1970,0.5579000000000001
Northern Africa,,1971,0.7240000000000001
Northern Africa,,1972,0.6808000000000001
Northern Africa,,1973,0.4026
Northern Africa,,1974,1.119
Northern Africa,,1975,0.7349
Northern Africa,,1976,0.8601000000000001
Northern Africa,,1977,0.3351
Northern Africa,,1978,0.5212
Northern Africa,,1979,0.6256
Northern Africa,,1980,0.615
Northern Africa,,1981,0.374
Northern Africa,,1982,0.6448
Northern Africa,,1983,0.4375
Northern Africa,,1984,0.5132
Northern Africa,,1985,0.7658
Northern Africa,,1986,0.7865000000000001
Northern Africa,,1987,0.5263
Northern Africa,,1988,0.7478
Northern Africa,,1989,0.7716000000000001
Northern Africa,,1990,0.8583000000000001
Northern Africa,,1991,1.0357
Northern Africa,,1992,0.4475
Northern Africa,,1993,1.0510000000000002
Northern Africa,,1994,0.6191
Northern Africa,,1995,0.3085
Northern Africa,,1996,0.9046000000000001
Northern Africa,,1997,0.48600000000000004
Northern Africa,,1998,0.627
Northern Africa,,1999,0.5361
Northern Africa,,2000,0.3423
Northern Africa,,2001,0.5657
Northern Africa,,2002,0.6027
Northern Africa,,2003,0.7512000000000001
Northern Africa,,2004,0.7501
Northern Africa,,2005,0.5355
Northern Africa,,2006,0.7277
Northern Africa,,2007,0.5122
Northern Africa,,2008,0.529
Northern Africa,,2009,0.8058000000000001
Northern Africa,,2010,0.7005
Northern Africa,,2011,0.901
Northern Africa,,2012,0.7523000000000001
Northern Africa,,2013,0.8041
Northern Africa,,2014,0.7083
Northern Africa,,2015,0.8043
Northern Africa,,2016,0.735
Northern Africa,,2017,0.8257
Northern Africa,,2018,0.9558000000000001
Northern America,,1961,1.1721000000000001
Northern America,,1962,1.6086
Northern America,,1963,1.6587
Northern America,,1964,1.8776000000000002
Northern America,,1965,1.9058000000000002
Northern America,,1966,1.566
Northern America,,1967,1.6212
Northern America,,1968,1.6296000000000002
Northern America,,1969,1.6865
Northern America,,1970,1.3794
Northern America,,1971,2.0052000000000003
Northern America,,1972,1.7484000000000002
Northern America,,1973,1.4272
Northern America,,1974,1.6389
Northern America,,1975,1.6098000000000001
Northern America,,1976,1.8786
Northern America,,1977,0.9139
Northern America,,1978,1.9300000000000002
Northern America,,1979,1.9219000000000002
Northern America,,1980,2.1993
Northern America,,1981,2.0855
Northern America,,1982,1.8261
Northern America,,1983,1.9491
Northern America,,1984,1.6638000000000002
Northern America,,1985,2.0066
Northern America,,1986,2.0476
Northern America,,1987,1.9765000000000001
Northern America,,1988,1.5931000000000002
Northern America,,1989,2.1151
Northern America,,1990,2.1778
Northern America,,1991,2.2866
Northern America,,1992,1.9942000000000002
Northern America,,1993,2.1969000000000003
Northern America,,1994,2.1419
Northern America,,1995,1.9752
Northern America,,1996,2.1848
Northern America,,1997,2.1419
Northern America,,1998,2.189
Northern America,,1999,2.662
Northern America,,2000,2.3405
Northern America,,2001,1.0438
Northern America,,2002,1.3686
Northern America,,2003,1.6900000000000002
Northern America,,2004,2.4942
Northern America,,2005,2.3016
Northern America,,2006,1.9636
Northern America,,2007,2.0743
Northern America,,2008,2.1475
Northern America,,2009,2.2760000000000002
Northern America,,2010,2.1847000000000003
Northern America,,2011,2.4778000000000002
Northern America,,2012,2.224
Northern America,,2013,2.8063000000000002
Northern America,,2014,2.3292
Northern America,,2015,2.0854
Northern America,,2016,2.7512000000000003
Northern America,,2017,2.3003
Northern America,,2018,2.4476
Northern Europe,,1961,2.1582
Northern Europe,,1962,2.1856
Northern Europe,,1963,2.3998
Northern Europe,,1964,2.6029
Northern Europe,,1965,2.6072
Northern Europe,,1966,2.5857
Northern Europe,,1967,3.2657000000000003
Northern Europe,,1968,2.4956
Northern Europe,,1969,2.6363000000000003
Northern Europe,,1970,2.8082000000000003
Northern Europe,,1971,2.8211
Northern Europe,,1972,2.9507000000000003
Northern Europe,,1973,2.8796
Northern Europe,,1974,3.1461
Northern Europe,,1975,2.6304000000000003
Northern Europe,,1976,2.6075
Northern Europe,,1977,2.8972
Northern Europe,,1978,2.628
Northern Europe,,1979,3.0369
Northern Europe,,1980,3.1171
Northern Europe,,1981,2.8869000000000002
Northern Europe,,1982,3.5058000000000002
Northern Europe,,1983,2.4565
Northern Europe,,1984,3.3619000000000003
Northern Europe,,1985,3.4118
Northern Europe,,1986,3.6952000000000003
Northern Europe,,1987,2.5762
Northern Europe,,1988,3.3962000000000003
Northern Europe,,1989,3.5781
Northern Europe,,1990,4.4590000000000005
Northern Europe,,1991,3.8087
Northern Europe,,1992,2.6456
Northern Europe,,1993,3.6784000000000003
Northern Europe,,1994,3.8892
Northern Europe,,1995,3.5065
Northern Europe,,1996,3.1838
Northern Europe,,1997,3.6013
Northern Europe,,1998,2.813
Northern Europe,,1999,3.0394
Northern Europe,,2000,3.2003000000000004
Northern Europe,,2001,3.0598
Northern Europe,,2002,3.1422000000000003
Northern Europe,,2003,3.5139
Northern Europe,,2004,3.0487
Northern Europe,,2005,3.0249
Northern Europe,,2006,2.6749
Northern Europe,,2007,2.8369
Northern Europe,,2008,2.5575
Northern Europe,,2009,2.9421
Northern Europe,,2010,2.6348000000000003
Northern Europe,,2011,2.8229
Northern Europe,,2012,2.2455000000000003
Northern Europe,,2013,2.8976
Northern Europe,,2014,2.9887
Northern Europe,,2015,3.1526
Northern Europe,,2016,2.8357
Northern Europe,,2017,2.9002000000000003
Northern Europe,,2018,2.1668000000000003
Norway,NOR,1961,2.4545
Norway,NOR,1962,1.9200000000000002
Norway,NOR,1963,2.3478000000000003
Norway,NOR,2003,4.2188
Norway,NOR,2004,3.9453
Norway,NOR,2005,3.6631
Norway,NOR,2006,3.2996000000000003
Norway,NOR,2007,3.1836
Norway,NOR,2008,3.2048
Norway,NOR,2009,3.1318
Norway,NOR,2010,3.0368
Norway,NOR,2011,1.0249000000000001
Norway,NOR,2012,0.9322
Norway,NOR,2013,1.0029000000000001
Norway,NOR,2014,1.365
Norway,NOR,2015,1.7366000000000001
Norway,NOR,2016,2.1138
Norway,NOR,2017,1.4515
Norway,NOR,2018,0.8323
Oceania,,1961,1.3474000000000002
Oceania,,1962,1.2655
Oceania,,1963,1.5288000000000002
Oceania,,1964,1.6301
Oceania,,1965,1.1539000000000001
Oceania,,1966,1.3672
Oceania,,1967,1.2879
Oceania,,1968,1.6229
Oceania,,1969,1.6114000000000002
Oceania,,1970,1.4519
Oceania,,1971,1.5399
Oceania,,1972,1.615
Oceania,,1973,1.9565000000000001
Oceania,,1974,1.8845
Oceania,,1975,1.6569
Oceania,,1976,1.8891
Oceania,,1977,1.2464
Oceania,,1978,1.8483
Oceania,,1979,1.6800000000000002
Oceania,,1980,1.661
Oceania,,1981,1.5629000000000002
Oceania,,1982,1.992
Oceania,,1983,1.8224
Oceania,,1984,1.4875
Oceania,,1985,1.3742
Oceania,,1986,1.6934
Oceania,,1987,1.2354
Oceania,,1988,1.2287000000000001
Oceania,,1989,1.2523
Oceania,,1990,1.1181
Oceania,,1991,1.2067
Oceania,,1992,1.3126
Oceania,,1993,1.4821
Oceania,,1994,0.6253000000000001
Oceania,,1995,1.4658
Oceania,,1996,1.4263000000000001
Oceania,,1997,0.9584
Oceania,,1998,0.9346000000000001
Oceania,,1999,1.2122000000000002
Oceania,,2000,1.247
Oceania,,2001,1.5706
Oceania,,2002,0.5318
Oceania,,2003,1.4274
Oceania,,2004,0.756
Oceania,,2005,1.6346
Oceania,,2006,0.41490000000000005
Oceania,,2007,0.9692000000000001
Oceania,,2008,0.8438
Oceania,,2009,1.2896
Oceania,,2010,1.0672000000000001
Oceania,,2011,1.2993000000000001
Oceania,,2012,1.4205
Oceania,,2013,1.1976
Oceania,,2014,1.4685000000000001
Oceania,,2015,1.284
Oceania,,2016,1.2911000000000001
Oceania,,2017,1.844
Oceania,,2018,1.1320000000000001
Pakistan,PAK,1961,0.433
Pakistan,PAK,1962,0.4461
Pakistan,PAK,1963,0.46790000000000004
Pakistan,PAK,1964,0.4495
Pakistan,PAK,1965,0.4449
Pakistan,PAK,1966,0.4408
Pakistan,PAK,1967,0.465
Pakistan,PAK,1968,0.47550000000000003
Pakistan,PAK,1969,0.436
Pakistan,PAK,1970,0.43270000000000003
Pakistan,PAK,1971,0.436
Pakistan,PAK,1972,0.44470000000000004
Pakistan,PAK,1973,0.46140000000000003
Pakistan,PAK,1974,0.45680000000000004
Pakistan,PAK,1975,0.4444
Pakistan,PAK,1976,0.43920000000000003
Pakistan,PAK,1977,0.4428
Pakistan,PAK,1978,0.4481
Pakistan,PAK,1979,0.44720000000000004
Pakistan,PAK,1980,0.4626
Pakistan,PAK,1981,0.4576
Pakistan,PAK,1982,0.4571
Pakistan,PAK,1983,0.46290000000000003
Pakistan,PAK,1984,0.4766
Pakistan,PAK,1985,0.46900000000000003
Pakistan,PAK,1986,0.4818
Pakistan,PAK,1987,0.4822
Pakistan,PAK,1988,0.48310000000000003
Pakistan,PAK,1989,0.4867
Pakistan,PAK,1990,0.4955
Pakistan,PAK,1991,0.49610000000000004
Pakistan,PAK,1992,0.5007
Pakistan,PAK,1993,0.5058
Pakistan,PAK,1994,0.5358
Pakistan,PAK,1995,0.5435
Pakistan,PAK,1996,0.5518000000000001
Pakistan,PAK,1997,0.5513
Pakistan,PAK,1998,0.5833
Pakistan,PAK,1999,0.6767000000000001
Pakistan,PAK,2000,0.5756
Pakistan,PAK,2001,0.5959
Pakistan,PAK,2002,0.5884
Pakistan,PAK,2003,0.5934
Pakistan,PAK,2004,0.5903
Pakistan,PAK,2005,0.5627
Pakistan,PAK,2006,0.5792
Pakistan,PAK,2007,0.5899
Pakistan,PAK,2008,0.6036
Pakistan,PAK,2009,0.6233000000000001
Pakistan,PAK,2010,0.6522
Pakistan,PAK,2011,0.6921
Pakistan,PAK,2012,0.6562
Pakistan,PAK,2013,0.6794
Pakistan,PAK,2014,0.6599
Pakistan,PAK,2015,0.6614
Pakistan,PAK,2016,0.6562
Pakistan,PAK,2017,0.6771
Pakistan,PAK,2018,0.6721
Palestine,PSE,1994,2.7692
Palestine,PSE,1996,2.7027
Palestine,PSE,1997,2.6631
Palestine,PSE,1998,2.6518
Palestine,PSE,1999,2.6
Palestine,PSE,2000,2.7778
Palestine,PSE,2001,2.5
Palestine,PSE,2002,2.6316
Palestine,PSE,2003,2.5
Palestine,PSE,2004,2.5807
Palestine,PSE,2005,2.5758
Palestine,PSE,2006,2.5631
Palestine,PSE,2007,2.5782000000000003
Palestine,PSE,2008,2.5984000000000003
Palestine,PSE,2009,2.5783
Palestine,PSE,2010,2.5726
Palestine,PSE,2011,2.625
Palestine,PSE,2012,2.4444
Palestine,PSE,2013,2.6087000000000002
Palestine,PSE,2014,2.5593
Palestine,PSE,2015,2.5482
Palestine,PSE,2016,2.5604
Palestine,PSE,2017,2.553
Palestine,PSE,2018,2.5553
Paraguay,PRY,1961,0.6
Paraguay,PRY,1962,0.6
Paraguay,PRY,1963,0.6
Paraguay,PRY,1964,0.6
Paraguay,PRY,1965,0.6
Paraguay,PRY,1966,0.6
Paraguay,PRY,1967,0.6232
Paraguay,PRY,1968,0.6512
Paraguay,PRY,1969,0.6
Paraguay,PRY,1970,0.6341
Paraguay,PRY,1971,0.6552
Paraguay,PRY,1972,0.6667000000000001
Paraguay,PRY,1973,0.8667
Paraguay,PRY,1974,0.9049
Paraguay,PRY,1975,0.9075000000000001
Paraguay,PRY,1976,0.9021
Paraguay,PRY,1977,0.917
Paraguay,PRY,1978,0.9153
Paraguay,PRY,1979,0.9139
Paraguay,PRY,1980,0.9286000000000001
Paraguay,PRY,1981,0.8
Paraguay,PRY,1982,0.8182
Paraguay,PRY,1983,0.8095
Paraguay,PRY,1984,0.8571000000000001
Paraguay,PRY,1985,0.8343
Paraguay,PRY,1986,0.7159
Paraguay,PRY,1987,0.8789
Paraguay,PRY,1988,0.8370000000000001
Paraguay,PRY,1989,0.8281000000000001
Paraguay,PRY,1990,0.8288000000000001
Paraguay,PRY,1991,0.9088
Paraguay,PRY,1992,0.8765000000000001
Paraguay,PRY,1993,0.9118
Paraguay,PRY,1994,0.9139
Paraguay,PRY,1995,0.8983000000000001
Paraguay,PRY,1996,0.8902
Paraguay,PRY,1997,0.8941
Paraguay,PRY,1998,0.8782000000000001
Paraguay,PRY,1999,0.9341
Paraguay,PRY,2000,0.8437
Paraguay,PRY,2001,0.9399000000000001
Paraguay,PRY,2002,0.884
Paraguay,PRY,2003,0.8141
Paraguay,PRY,2004,1.0537
Paraguay,PRY,2005,1.0865
Paraguay,PRY,2006,0.9236000000000001
Paraguay,PRY,2007,0.8
Paraguay,PRY,2008,0.8725
Paraguay,PRY,2009,0.8
Paraguay,PRY,2010,0.8795000000000001
Paraguay,PRY,2011,0.8915000000000001
Paraguay,PRY,2012,0.888
Paraguay,PRY,2013,0.8874000000000001
Paraguay,PRY,2014,0.8884000000000001
Paraguay,PRY,2015,0.8868
Paraguay,PRY,2016,0.8841
Paraguay,PRY,2017,0.8827
Paraguay,PRY,2018,0.8814000000000001
Peru,PER,1961,1.1701000000000001
Peru,PER,1962,1.1598000000000002
Peru,PER,1963,1.2001000000000002
Peru,PER,1964,1.1800000000000002
Peru,PER,1965,0.9045000000000001
Peru,PER,1966,0.908
Peru,PER,1967,0.9247000000000001
Peru,PER,1968,0.7339
Peru,PER,1969,0.7919
Peru,PER,1970,0.7926000000000001
Peru,PER,1971,0.7406
Peru,PER,1972,0.6768000000000001
Peru,PER,1973,0.7202000000000001
Peru,PER,1974,0.7080000000000001
Peru,PER,1975,0.7449
Peru,PER,1976,0.7511
Peru,PER,1977,0.7525000000000001
Peru,PER,1978,0.7461
Peru,PER,1979,0.7664000000000001
Peru,PER,1980,0.9367000000000001
Peru,PER,1981,0.8707
Peru,PER,1982,0.8475
Peru,PER,1983,0.8608
Peru,PER,1984,0.7797000000000001
Peru,PER,1985,1.1523
Peru,PER,1986,1.7842
Peru,PER,1987,2.8966000000000003
Peru,PER,1988,1.9516
Peru,PER,1989,2.0053
Peru,PER,1990,0.8581000000000001
Peru,PER,1991,0.9176000000000001
Peru,PER,1992,0.7752
Peru,PER,1993,0.8572000000000001
Peru,PER,1994,0.8606
Peru,PER,1995,0.9141
Peru,PER,1996,0.9231
Peru,PER,1997,0.8636
Peru,PER,1998,1.0713000000000001
Peru,PER,1999,0.9439000000000001
Peru,PER,2000,1.0359
Peru,PER,2001,1.1122
Peru,PER,2002,1.0828
Peru,PER,2003,1.0743
Peru,PER,2004,1.0005
Peru,PER,2005,0.9933000000000001
Peru,PER,2006,1.0050000000000001
Peru,PER,2007,0.9764
Peru,PER,2008,0.9986
Peru,PER,2009,0.9951000000000001
Peru,PER,2010,1.0133
Peru,PER,2011,0.993
Peru,PER,2012,1.0018
Peru,PER,2013,1.0195
Peru,PER,2014,1.0616
Peru,PER,2015,1.0519
Peru,PER,2016,1.0416
Peru,PER,2017,1.0618
Peru,PER,2018,1.1116000000000001
Philippines,PHL,2004,0.42110000000000003
Philippines,PHL,2005,0.42110000000000003
Philippines,PHL,2006,1
Philippines,PHL,2007,1
Philippines,PHL,2008,1
Philippines,PHL,2009,1
Philippines,PHL,2010,1
Philippines,PHL,2011,1
Poland,POL,1961,1.0189000000000001
Poland,POL,1962,1.1667
Poland,POL,1963,0.9846
Poland,POL,1964,0.9697
Poland,POL,1965,1.3824
Poland,POL,1966,1.1899
Poland,POL,1967,1.2969000000000002
Poland,POL,1968,1.22
Poland,POL,1969,1.2083000000000002
Poland,POL,1970,1.22
Poland,POL,1971,1.2941
Poland,POL,1972,1.2766
Poland,POL,1973,1.3333000000000002
Poland,POL,1974,1.5769
Poland,POL,1975,1.3144
Poland,POL,1976,1.4286
Poland,POL,1977,1.3462
Poland,POL,1978,2.0323
Poland,POL,1979,1.7632
Poland,POL,1980,1.2791000000000001
Poland,POL,1981,1.5
Poland,POL,1982,1.5238
Poland,POL,1983,1.8261
Poland,POL,1984,1.8235000000000001
Poland,POL,1985,1.5789
Poland,POL,1986,2.3333
Poland,POL,1987,2.3571
Poland,POL,1988,2.0278
Poland,POL,1989,1.9756
Poland,POL,1990,2
Poland,POL,1991,2.4043
Poland,POL,1992,1.5029000000000001
Poland,POL,1993,2.008
Poland,POL,1994,1.941
Poland,POL,1995,2.2543
Poland,POL,1996,2.2776
Poland,POL,1997,2.2331000000000003
Poland,POL,1998,2.2113
Poland,POL,1999,2.3375
Poland,POL,2000,1.9469
Poland,POL,2001,2.0421
Poland,POL,2002,2.2880000000000003
Poland,POL,2003,2.0114
Poland,POL,2004,2.5405
Poland,POL,2005,2.2551
Poland,POL,2006,1.9031
Poland,POL,2007,2.4112
Poland,POL,2008,2.1877
Poland,POL,2009,2.3339000000000003
Poland,POL,2010,2.2839
Poland,POL,2011,2.5823
Poland,POL,2012,2.9129
Poland,POL,2013,2.7369000000000003
Poland,POL,2014,2.7165
Poland,POL,2015,2.4025000000000003
Poland,POL,2016,2.5471
Poland,POL,2017,2.7493000000000003
Poland,POL,2018,2.2469
Romania,ROU,1961,1.1896
Romania,ROU,1962,0.8954000000000001
Romania,ROU,1963,0.9935
Romania,ROU,1964,0.9926
Romania,ROU,1965,1.2483
Romania,ROU,1966,1.3657000000000001
Romania,ROU,1967,1.5379
Romania,ROU,1968,0.6795
Romania,ROU,1969,1.0898
Romania,ROU,1970,1.4585000000000001
Romania,ROU,1971,1.2799
Romania,ROU,1972,1.1572
Romania,ROU,1973,1.0674000000000001
Romania,ROU,1974,1.2343
Romania,ROU,1975,1.2575
Romania,ROU,1976,1.9194
Romania,ROU,1977,1.6842000000000001
Romania,ROU,1978,1.4262000000000001
Romania,ROU,1979,0.9433
Romania,ROU,1980,1.1886
Romania,ROU,1981,1.0291000000000001
Romania,ROU,1982,1.2539
Romania,ROU,1983,0.6761
Romania,ROU,1984,1.1031
Romania,ROU,1985,0.8936000000000001
Romania,ROU,1986,0.7299
Romania,ROU,1987,1.2211
Romania,ROU,1988,1.2836
Romania,ROU,1989,1.0165
Romania,ROU,1990,0.9504
Romania,ROU,1991,0.9669000000000001
Romania,ROU,1992,1.4976
Romania,ROU,1993,1.1519000000000001
Romania,ROU,1994,1.1107
Romania,ROU,1995,1.6844000000000001
Romania,ROU,1996,1.2182
Romania,ROU,1997,1.441
Romania,ROU,1998,1.7958
Romania,ROU,1999,1.7459
Romania,ROU,2000,1.157
Romania,ROU,2001,1.8601
Romania,ROU,2002,1.3777000000000001
Romania,ROU,2003,1.2957
Romania,ROU,2004,2.4170000000000003
Romania,ROU,2005,3.1778
Romania,ROU,2006,2.0355000000000003
Romania,ROU,2007,0.8811
Romania,ROU,2008,2.0861
Romania,ROU,2009,1.3608
Romania,ROU,2010,1.7690000000000001
Romania,ROU,2011,1.9265
Romania,ROU,2012,1.5835000000000001
Romania,ROU,2013,1.8285
Romania,ROU,2014,1.8811
Romania,ROU,2015,1.7768000000000002
Romania,ROU,2016,1.8378
Romania,ROU,2017,2.6663
Romania,ROU,2018,1.5449000000000002
Russia,RUS,1992,1.3666
Russia,RUS,1993,1.4744000000000002
Russia,RUS,1994,1.3673
Russia,RUS,1995,0.8364
Russia,RUS,1996,1.2177
Russia,RUS,1997,1.3829
Russia,RUS,1998,1.1206
Russia,RUS,1999,1.0904
Russia,RUS,2000,1.5215
Russia,RUS,2001,1.9647000000000001
Russia,RUS,2002,1.6733
Russia,RUS,2003,1.4653
Russia,RUS,2004,1.7185000000000001
Russia,RUS,2005,1.5830000000000002
Russia,RUS,2006,1.6163
Russia,RUS,2007,1.3862
Russia,RUS,2008,1.9780000000000002
Russia,RUS,2009,1.7518
Russia,RUS,2010,1.481
Russia,RUS,2011,1.8194000000000001
Russia,RUS,2012,1.4308
Russia,RUS,2013,1.3978000000000002
Russia,RUS,2014,1.6756
Russia,RUS,2015,1.8627
Russia,RUS,2016,2.1138
Russia,RUS,2017,2.5337
Russia,RUS,2018,1.6632
Rwanda,RWA,1961,0.6841
Rwanda,RWA,1962,0.8
Rwanda,RWA,1963,0.8047000000000001
Rwanda,RWA,1964,0.9251
Rwanda,RWA,1965,0.81
Rwanda,RWA,1966,0.8
Rwanda,RWA,1967,0.8
Rwanda,RWA,1968,0.7000000000000001
Rwanda,RWA,1969,0.8363
Rwanda,RWA,1970,0.8250000000000001
Rwanda,RWA,1971,0.885
Rwanda,RWA,1972,0.8
Rwanda,RWA,1973,0.7993
Rwanda,RWA,1974,0.6742
Rwanda,RWA,1975,0.8008000000000001
Rwanda,RWA,1976,0.8024
Rwanda,RWA,1977,0.8019000000000001
Rwanda,RWA,1978,0.7756000000000001
Rwanda,RWA,1979,0.6826
Rwanda,RWA,1980,0.6889000000000001
Rwanda,RWA,1981,0.7256
Rwanda,RWA,1982,0.7272000000000001
Rwanda,RWA,1983,0.6321
Rwanda,RWA,1984,0.4635
Rwanda,RWA,1985,0.6742
Rwanda,RWA,1986,0.6143000000000001
Rwanda,RWA,1987,0.627
Rwanda,RWA,1988,0.4167
Rwanda,RWA,1989,0.314
Rwanda,RWA,1990,0.23850000000000002
Rwanda,RWA,1991,0.2444
Rwanda,RWA,1992,0.275
Rwanda,RWA,1993,0.25
Rwanda,RWA,1994,0.3158
Rwanda,RWA,1995,0.3
Rwanda,RWA,1996,0.31070000000000003
Rwanda,RWA,1997,0.31820000000000004
Rwanda,RWA,1998,0.2978
Rwanda,RWA,1999,0.3028
Rwanda,RWA,2000,0.5115000000000001
Rwanda,RWA,2001,0.5072
Rwanda,RWA,2002,0.5132
Rwanda,RWA,2003,0.5095000000000001
Rwanda,RWA,2004,0.5209
Rwanda,RWA,2005,0.5418000000000001
Rwanda,RWA,2006,0.5508000000000001
Rwanda,RWA,2007,0.5334
Rwanda,RWA,2008,0.56
Rwanda,RWA,2009,0.7431
Rwanda,RWA,2010,0.7973
Rwanda,RWA,2011,0.8086
Rwanda,RWA,2012,0.7312000000000001
Rwanda,RWA,2013,0.7393000000000001
Rwanda,RWA,2014,0.5468000000000001
Rwanda,RWA,2015,0.5324
Rwanda,RWA,2016,0.643
Rwanda,RWA,2017,0.6269
Rwanda,RWA,2018,0.6283000000000001
Serbia and Montenegro,OWID_SRM,1992,2.2682
Serbia and Montenegro,OWID_SRM,1993,1.982
Serbia and Montenegro,OWID_SRM,1994,1.868
Serbia and Montenegro,OWID_SRM,1995,2.0315000000000003
Serbia and Montenegro,OWID_SRM,1996,1.8447
Serbia and Montenegro,OWID_SRM,1997,1.7710000000000001
Serbia and Montenegro,OWID_SRM,1998,2.1154
Serbia and Montenegro,OWID_SRM,1999,2.1424000000000003
Serbia and Montenegro,OWID_SRM,2000,1.7362000000000002
Serbia and Montenegro,OWID_SRM,2001,2.2045
Serbia and Montenegro,OWID_SRM,2002,2.5171
Serbia and Montenegro,OWID_SRM,2003,1.9204
Serbia and Montenegro,OWID_SRM,2004,2.5277000000000003
Serbia and Montenegro,OWID_SRM,2005,2.7628
