Entity,Code,Year,Oil Consumption (terawatt-hours)
Other Southern Africa,,2004,20.825739513538167
Other Southern Africa,,2005,21.60307926817505
Other Southern Africa,,2006,22.063537723849162
Other Southern Africa,,2007,23.11343850462962
Other Southern Africa,,2008,25.555995776695607
Other Southern Africa,,2009,25.600646849724875
Other Southern Africa,,2010,26.825983528506082
Other Southern Africa,,2011,27.767519126445194
Other Southern Africa,,2012,28.674398959892944
Other Southern Africa,,2013,30.42007928568486
Other Southern Africa,,2014,31.33985882671373
Other Southern Africa,,2015,32.86772973105019
Other Southern Africa,,2016,34.189387294345146
Other Southern Africa,,2017,34.27189636882865
Other Southern Africa,,2018,34.82264489433848
Pakistan,PAK,1965,44.92068138888883
Pakistan,PAK,1966,46.11689249999996
Pakistan,PAK,1967,51.547901666666704
Pakistan,PAK,1968,58.71033027777775
Pakistan,PAK,1969,55.063463333333345
Pakistan,PAK,1970,54.475092777777775
Pakistan,PAK,1971,51.22659916666666
Pakistan,PAK,1972,42.28020388888886
Pakistan,PAK,1973,43.334290833333284
Pakistan,PAK,1974,46.68847777777778
Pakistan,PAK,1975,48.48072888888893
Pakistan,PAK,1976,48.49550444444448
Pakistan,PAK,1977,51.05294027777777
Pakistan,PAK,1978,53.86554638888887
Pakistan,PAK,1979,57.54362916666672
Pakistan,PAK,1980,60.10244194444448
Pakistan,PAK,1981,63.78669472222222
Pakistan,PAK,1982,70.18829638888893
Pakistan,PAK,1983,77.3451208333334
Pakistan,PAK,1984,83.87065888888888
Pakistan,PAK,1985,89.51502444444448
Pakistan,PAK,1986,96.47393222222226
Pakistan,PAK,1987,105.70086722222219
Pakistan,PAK,1988,113.84892333333327
Pakistan,PAK,1989,122.01713138888898
Pakistan,PAK,1990,127.60232583333334
Pakistan,PAK,1991,134.32482111111136
Pakistan,PAK,1992,146.81076666666627
Pakistan,PAK,1993,160.04180083333353
Pakistan,PAK,1994,171.56280972222234
Pakistan,PAK,1995,185.97589583333286
Pakistan,PAK,1996,195.58961694444503
Pakistan,PAK,1997,201.59089611111068
Pakistan,PAK,1998,208.43974055555503
Pakistan,PAK,1999,216.0137780555562
Pakistan,PAK,2000,223.08223055555513
Pakistan,PAK,2001,218.72186833333333
Pakistan,PAK,2002,213.1959994444451
Pakistan,PAK,2003,189.23907027777733
Pakistan,PAK,2004,191.3568177777782
Pakistan,PAK,2005,181.89466180722212
Pakistan,PAK,2006,208.9376072220282
Pakistan,PAK,2007,227.3156695320554
Pakistan,PAK,2008,230.70962930117054
Pakistan,PAK,2009,246.1711491722284
Pakistan,PAK,2010,243.8800811941666
Pakistan,PAK,2011,245.53179119387354
Pakistan,PAK,2012,237.93188684640683
Pakistan,PAK,2013,260.8117817347732
Pakistan,PAK,2014,269.7263416287034
Pakistan,PAK,2015,293.96051312277416
Pakistan,PAK,2016,328.84858234170656
Pakistan,PAK,2017,339.4932680541556
Pakistan,PAK,2018,283.0539864408735
Peru,PER,1965,44.65205387485572
Peru,PER,1966,55.96207704676867
Peru,PER,1967,56.40428466712283
Peru,PER,1968,56.626192806636965
Peru,PER,1969,55.80817480057489
Peru,PER,1970,58.604002878808934
Peru,PER,1971,58.00903361111115
Peru,PER,1972,49.65222277777774
Peru,PER,1973,58.80330083333338
Peru,PER,1974,69.75121916666664
Peru,PER,1975,70.61723333333342
Peru,PER,1976,71.22967500000003
Peru,PER,1977,70.99317499999998
Peru,PER,1978,70.09366333333332
Peru,PER,1979,73.09165083333335
Peru,PER,1980,78.75217916666662
Peru,PER,1981,80.38672249999998
Peru,PER,1982,78.38441999999999
Peru,PER,1983,69.14194972222225
Peru,PER,1984,71.39753750000006
Peru,PER,1985,69.94287083333336
Peru,PER,1986,74.52419388888893
Peru,PER,1987,80.32781444444441
Peru,PER,1988,79.09650500000004
Peru,PER,1989,69.94124555555554
Peru,PER,1990,69.76482694444444
Peru,PER,1991,64.67723305555559
Peru,PER,1992,67.68972472222228
Peru,PER,1993,70.53644694444449
Peru,PER,1994,76.7056697222223
Peru,PER,1995,86.9642255555556
Peru,PER,1996,90.12179333333336
Peru,PER,1997,92.97259055555554
Peru,PER,1998,89.80182166666671
Peru,PER,1999,92.1842444444444
Peru,PER,2000,89.76613277777783
Peru,PER,2001,84.65760638888894
Peru,PER,2002,84.13088583333335
Peru,PER,2003,79.50017416666665
Peru,PER,2004,88.1243712804882
Peru,PER,2005,87.27590338369406
Peru,PER,2006,83.70499966768232
Peru,PER,2007,88.14316238071193
Peru,PER,2008,98.18669080227397
Peru,PER,2009,101.57351946829384
Peru,PER,2010,105.56894336375588
Peru,PER,2011,121.9824074838272
Peru,PER,2012,118.16607918069315
Peru,PER,2013,124.32483332332878
Peru,PER,2014,121.93136782264041
Peru,PER,2015,134.59835009843
Peru,PER,2016,141.3851560194335
Peru,PER,2017,139.58865323745573
Peru,PER,2018,144.07334175818377
Philippines,PHL,1965,49.68688444444444
Philippines,PHL,1966,54.2069630555556
Philippines,PHL,1967,61.13374861111116
Philippines,PHL,1968,69.81558777777775
Philippines,PHL,1969,74.82238333333328
Philippines,PHL,1970,85.07676333333337
Philippines,PHL,1971,98.73644722222217
Philippines,PHL,1972,96.90226916666664
Philippines,PHL,1973,113.71714000000009
Philippines,PHL,1974,106.31914916666672
Philippines,PHL,1975,114.68798611111113
Philippines,PHL,1976,117.83877444444454
Philippines,PHL,1977,128.71305194444417
Philippines,PHL,1978,132.73819722222268
Philippines,PHL,1979,136.97061083333344
Philippines,PHL,1980,128.44434583333356
Philippines,PHL,1981,120.73943055555578
Philippines,PHL,1982,116.18902
Philippines,PHL,1983,121.5245916666665
Philippines,PHL,1984,99.47343666666673
Philippines,PHL,1985,88.44076638888893
Philippines,PHL,1986,92.98383638888892
Philippines,PHL,1987,107.95838944444444
Philippines,PHL,1988,116.38281416666614
Philippines,PHL,1989,130.6197388888891
Philippines,PHL,1990,136.5456952777773
Philippines,PHL,1991,132.29261666666622
Philippines,PHL,1992,162.80061194444434
Philippines,PHL,1993,168.02810666666682
Philippines,PHL,1994,177.4998383333333
Philippines,PHL,1995,199.8266299999998
Philippines,PHL,1996,208.8752386111114
Philippines,PHL,1997,224.69520444444487
Philippines,PHL,1998,226.98131611111145
Philippines,PHL,1999,215.15786666666645
Philippines,PHL,2000,198.60892916666714
Philippines,PHL,2001,197.510371111111
Philippines,PHL,2002,187.24390693152412
Philippines,PHL,2003,186.31054591085262
Philippines,PHL,2004,191.7187996163702
Philippines,PHL,2005,178.18094741136846
Philippines,PHL,2006,160.2909918982052
Philippines,PHL,2007,166.93445811932006
Philippines,PHL,2008,160.1044619226695
Philippines,PHL,2009,168.67057614976963
Philippines,PHL,2010,176.4495194791672
Philippines,PHL,2011,167.1202708625097
Philippines,PHL,2012,174.0267445269398
Philippines,PHL,2013,183.18700111276777
Philippines,PHL,2014,194.6014887643043
Philippines,PHL,2015,221.7235268548647
Philippines,PHL,2016,238.35073045044908
Philippines,PHL,2017,252.82483829168152
Philippines,PHL,2018,255.38763428651535
Poland,POL,1965,64.42475833333339
Poland,POL,1966,67.0085277777778
Poland,POL,1967,72.7203666666667
Poland,POL,1968,90.98808055555558
Poland,POL,1969,100.07802777777778
Poland,POL,1970,105.84359722222219
Poland,POL,1971,112.22479111111116
Poland,POL,1972,125.95774666666625
Poland,POL,1973,139.728651388889
Poland,POL,1974,147.14691444444452
Poland,POL,1975,160.17279888888876
Poland,POL,1976,176.80226138888884
Poland,POL,1977,189.19631416666707
Poland,POL,1978,202.32386861111084
Poland,POL,1979,206.29734777777816
Poland,POL,1980,203.74902611111148
Poland,POL,1981,191.0361430555557
Poland,POL,1982,180.37706083333384
Poland,POL,1983,186.44765527777736
Poland,POL,1984,191.37543583333317
Poland,POL,1985,194.5767888888885
Poland,POL,1986,200.982625
Poland,POL,1987,203.58064583333348
Poland,POL,1988,208.54102944444477
Poland,POL,1989,207.10390888888864
Poland,POL,1990,189.75511777777785
Poland,POL,1991,179.19950861111107
Poland,POL,1992,163.77092250000032
Poland,POL,1993,168.93676305555604
Poland,POL,1994,178.1541563888895
Poland,POL,1995,180.4534108333338
Poland,POL,1996,210.81298888462254
Poland,POL,1997,219.7166847050273
Poland,POL,1998,249.88089695783586
Poland,POL,1999,261.75739365569126
Poland,POL,2000,240.63137808856055
Poland,POL,2001,235.07964499506727
Poland,POL,2002,239.59850448180183
Poland,POL,2003,243.9107172741697
Poland,POL,2004,260.3191757276483
Poland,POL,2005,269.8186223009118
Poland,POL,2006,293.0927456102011
Poland,POL,2007,303.5264503324227
Poland,POL,2008,316.35223601065485
Poland,POL,2009,315.68997061020025
Poland,POL,2010,331.52709755464525
Poland,POL,2011,330.7887797768671
Poland,POL,2012,319.7415921217664
Poland,POL,2013,297.75507283242354
Poland,POL,2014,298.3936319990903
Poland,POL,2015,310.96183505464563
Poland,POL,2016,337.93376684398794
Poland,POL,2017,368.5512861111118
Poland,POL,2018,381.7296678395062
Portugal,PRT,1965,30.5295133333333
Portugal,PRT,1966,31.29253333333334
Portugal,PRT,1967,34.52410194444448
Portugal,PRT,1968,37.03682749999996
Portugal,PRT,1969,38.86861805555551
Portugal,PRT,1970,53.695102850555564
Portugal,PRT,1971,60.925807780555516
Portugal,PRT,1972,66.27050403638889
Portugal,PRT,1973,72.85421020694449
Portugal,PRT,1974,77.65474579944446
Portugal,PRT,1975,81.32790089500006
Portugal,PRT,1976,85.18893628305557
Portugal,PRT,1977,84.28476835277777
Portugal,PRT,1978,87.35162244111118
Portugal,PRT,1979,93.4295308216667
Portugal,PRT,1980,100.01278172333332
Portugal,PRT,1981,106.01107415916671
Portugal,PRT,1982,111.010775811389
Portugal,PRT,1983,112.03897788166668
Portugal,PRT,1984,111.80504983027777
Portugal,PRT,1985,108.32345992083333
Portugal,PRT,1986,115.4621999036111
Portugal,PRT,1987,112.17973758805553
Portugal,PRT,1988,117.4657531991669
Portugal,PRT,1989,147.89994191472218
Portugal,PRT,1990,136.05121956867595
Portugal,PRT,1991,141.91238932834867
Portugal,PRT,1992,156.40855670505843
Portugal,PRT,1993,147.74039129125873
Portugal,PRT,1994,147.4202509788592
Portugal,PRT,1995,166.34717113520037
Portugal,PRT,1996,158.2867170895583
Portugal,PRT,1997,169.6043254494409
Portugal,PRT,1998,185.9307180122246
Portugal,PRT,1999,192.4573927927042
Portugal,PRT,2000,188.7117457596021
Portugal,PRT,2001,188.42164350807238
Portugal,PRT,2002,194.588130474988
Portugal,PRT,2003,182.45025303426368
Portugal,PRT,2004,185.16834021997323
Portugal,PRT,2005,191.1839000407091
Portugal,PRT,2006,170.11090544687204
Portugal,PRT,2007,173.3486470934845
Portugal,PRT,2008,167.63541464608682
Portugal,PRT,2009,156.41655503155857
Portugal,PRT,2010,154.26704500530056
Portugal,PRT,2011,144.906916763569
Portugal,PRT,2012,131.94379672507995
Portugal,PRT,2013,136.07177708744476
Portugal,PRT,2014,134.67316586077965
Portugal,PRT,2015,137.99892935664798
Portugal,PRT,2016,135.80511778199985
Portugal,PRT,2017,138.99603633894387
Portugal,PRT,2018,134.28754137049594
Qatar,QAT,1965,0.5727330555555561
Qatar,QAT,1966,0.5719977777777783
Qatar,QAT,1967,0.8658272222222222
Qatar,QAT,1968,1.1196641666666667
Qatar,QAT,1969,1.3004400000000014
Qatar,QAT,1970,1.1239372222222226
Qatar,QAT,1971,1.0794972222222219
Qatar,QAT,1972,1.2848858333333306
Qatar,QAT,1973,1.6680158333333388
Qatar,QAT,1974,2.277879444444442
Qatar,QAT,1975,2.714297777777777
Qatar,QAT,1976,3.737240277777777
Qatar,QAT,1977,4.930358611111107
Qatar,QAT,1978,4.820810555555558
Qatar,QAT,1979,5.219366111111111
Qatar,QAT,1980,8.524103055555555
Qatar,QAT,1981,9.303388055555557
Qatar,QAT,1982,13.026919444444466
Qatar,QAT,1983,14.295401666666645
Qatar,QAT,1984,16.072670000000027
Qatar,QAT,1985,22.254596666666647
Qatar,QAT,1986,26.1532483333333
Qatar,QAT,1987,27.87173611111106
Qatar,QAT,1988,18.517335000000042
Qatar,QAT,1989,20.423116388888836
Qatar,QAT,1990,21.090912499999973
Qatar,QAT,1991,18.31854805555551
Qatar,QAT,1992,19.067931666666713
Qatar,QAT,1993,19.38370416666671
Qatar,QAT,1994,20.68202777777778
Qatar,QAT,1995,21.672269444444492
Qatar,QAT,1996,22.969806666666617
Qatar,QAT,1997,24.317754722222244
Qatar,QAT,1998,24.94702694444447
Qatar,QAT,1999,24.47256305555561
Qatar,QAT,2000,21.435447222222198
Qatar,QAT,2001,26.275314166666636
Qatar,QAT,2002,33.43546333333339
Qatar,QAT,2003,35.59213972222221
Qatar,QAT,2004,37.84574500000005
Qatar,QAT,2005,45.464437608333334
Qatar,QAT,2006,58.81329110669733
Qatar,QAT,2007,65.92386844009552
Qatar,QAT,2008,78.90920873408284
Qatar,QAT,2009,76.13035236788079
Qatar,QAT,2010,81.96000179484855
Qatar,QAT,2011,101.8241416505398
Qatar,QAT,2012,105.05505095705841
Qatar,QAT,2013,118.91086182665444
Qatar,QAT,2014,124.16380759286709
Qatar,QAT,2015,135.71245182686928
Qatar,QAT,2016,148.8573625534886
Qatar,QAT,2017,137.1166424895068
Qatar,QAT,2018,141.97107665462673
Romania,ROU,1965,84.55640833333332
Romania,ROU,1966,88.13735833333341
Romania,ROU,1967,99.87640000000005
Romania,ROU,1968,105.33325833333338
Romania,ROU,1969,117.42678055555587
Romania,ROU,1970,127.26659444444397
Romania,ROU,1971,129.28982638888908
Romania,ROU,1972,138.00855277777762
Romania,ROU,1973,155.25237861111077
Romania,ROU,1974,142.95157333333282
Romania,ROU,1975,162.52592694444488
Romania,ROU,1976,181.3310308333331
Romania,ROU,1977,195.9022536111116
Romania,ROU,1978,217.87571166666714
Romania,ROU,1979,231.76279333333343
Romania,ROU,1980,219.39136916666635
Romania,ROU,1981,196.67184000000012
Romania,ROU,1982,193.75221472222196
Romania,ROU,1983,173.10955555555515
Romania,ROU,1984,165.70327361111154
Romania,ROU,1985,177.17991333333302
Romania,ROU,1986,189.89892861111107
Romania,ROU,1987,209.306131388889
Romania,ROU,1988,196.16819111111073
Romania,ROU,1989,202.27863472222265
Romania,ROU,1990,220.01800277777753
Romania,ROU,1991,182.63084138888846
Romania,ROU,1992,149.54387361111094
Romania,ROU,1993,141.77019138888875
Romania,ROU,1994,131.539729166667
Romania,ROU,1995,158.80494222222262
Romania,ROU,1996,152.2568252777783
Romania,ROU,1997,159.24865333333386
Romania,ROU,1998,139.62063555555554
Romania,ROU,1999,110.90115444444449
Romania,ROU,2000,116.51866888888851
Romania,ROU,2001,124.1717580555556
Romania,ROU,2002,125.24762250000038
Romania,ROU,2003,111.2093186111112
Romania,ROU,2004,127.45269916666642
Romania,ROU,2005,123.24321361111059
Romania,ROU,2006,121.61438055555554
Romania,ROU,2007,122.46060638888927
Romania,ROU,2008,122.67843555555613
Romania,ROU,2009,110.03957777777782
Romania,ROU,2010,104.24639916666662
Romania,ROU,2011,107.90168555555562
Romania,ROU,2012,108.46143527777775
Romania,ROU,2013,98.9020847222223
Romania,ROU,2014,105.76254361111111
Romania,ROU,2015,107.80389361111106
Romania,ROU,2016,113.83496499999997
Romania,ROU,2017,119.35145694444479
Romania,ROU,2018,119.05788482113425
Russia,RUS,1985,2936.2839583917876
Russia,RUS,1986,2971.3590329063327
Russia,RUS,1987,2995.6560326044764
Russia,RUS,1988,2972.01181344266
Russia,RUS,1989,3027.4557142798676
Russia,RUS,1990,2984.6321330429446
Russia,RUS,1991,2908.4787137076464
Russia,RUS,1992,2777.4742383333373
Russia,RUS,1993,2316.0288258333326
Russia,RUS,1994,2046.0373257035292
Russia,RUS,1995,1785.4498248697203
Russia,RUS,1996,1539.5094113434604
Russia,RUS,1997,1526.9075483271697
Russia,RUS,1998,1462.6410743480499
Russia,RUS,1999,1495.3160815906876
Russia,RUS,2000,1465.80613227825
Russia,RUS,2001,1509.421823524827
Russia,RUS,2002,1456.2139207083296
Russia,RUS,2003,1509.1853730878497
Russia,RUS,2004,1487.810451413406
Russia,RUS,2005,1494.610394724447
Russia,RUS,2006,1560.7298622662308
Russia,RUS,2007,1558.764280041127
Russia,RUS,2008,1605.526713259462
Russia,RUS,2009,1540.4823602155068
Russia,RUS,2010,1604.1017698468077
Russia,RUS,2011,1710.155318779041
Russia,RUS,2012,1739.527357953749
Russia,RUS,2013,1738.4119798817696
Russia,RUS,2014,1830.6714081131256
Russia,RUS,2015,1737.098550453148
Russia,RUS,2016,1780.1118641955081
Russia,RUS,2017,1762.0775842972625
Russia,RUS,2018,1771.4650854975407
Saudi Arabia,SAU,1965,229.1355494444443
Saudi Arabia,SAU,1966,231.10159444444426
Saudi Arabia,SAU,1967,233.06763944444424
Saudi Arabia,SAU,1968,235.05854750000043
Saudi Arabia,SAU,1969,237.07051916666614
Saudi Arabia,SAU,1970,247.4939524751125
Saudi Arabia,SAU,1971,250.4563984125362
Saudi Arabia,SAU,1972,267.6435672896863
Saudi Arabia,SAU,1973,283.9003534403009
Saudi Arabia,SAU,1974,297.71276965550345
Saudi Arabia,SAU,1975,227.5158530287419
Saudi Arabia,SAU,1976,265.0020550180179
Saudi Arabia,SAU,1977,306.6510074751782
Saudi Arabia,SAU,1978,331.40423003284127
Saudi Arabia,SAU,1979,400.628286790082
Saudi Arabia,SAU,1980,327.56333154510367
Saudi Arabia,SAU,1981,393.5507570210664
Saudi Arabia,SAU,1982,438.0166526235065
Saudi Arabia,SAU,1983,486.5340396200704
Saudi Arabia,SAU,1984,542.4230597924533
Saudi Arabia,SAU,1985,551.1463049964112
Saudi Arabia,SAU,1986,545.2714873066926
Saudi Arabia,SAU,1987,577.1505614461138
Saudi Arabia,SAU,1988,593.8370766728018
Saudi Arabia,SAU,1989,573.4577729456573
Saudi Arabia,SAU,1990,609.9095433842475
Saudi Arabia,SAU,1991,638.3497546311319
Saudi Arabia,SAU,1992,618.3938147988542
Saudi Arabia,SAU,1993,622.4828299933255
Saudi Arabia,SAU,1994,753.2654396460574
