Entity,Code,Year,Percentage of enrolment in primary education in private institutions (%) (%)
Morocco,MAR,1987,3.52487993240356
Morocco,MAR,1988,3.41278004646301
Morocco,MAR,1989,2.80491995811462
Morocco,MAR,1990,3.60948991775513
Morocco,MAR,1991,3.58644008636475
Morocco,MAR,1992,3.62729001045227
Morocco,MAR,1993,3.6734299659729
Morocco,MAR,1994,3.63827991485596
Morocco,MAR,1995,3.68830990791321
Morocco,MAR,1996,3.83226990699768
Morocco,MAR,1997,4.00197982788086
Morocco,MAR,1998,4.15840005874634
Morocco,MAR,1999,4.18225002288818
Morocco,MAR,2000,4.67841005325317
Morocco,MAR,2001,4.62248992919922
Morocco,MAR,2002,4.88335990905762
Morocco,MAR,2003,5.27945995330811
Morocco,MAR,2004,5.48457002639771
Morocco,MAR,2005,6.57952976226807
Morocco,MAR,2006,7.26266002655029
Morocco,MAR,2007,8.37419033050537
Morocco,MAR,2008,8.93558025360107
Morocco,MAR,2009,9.64754009246826
Morocco,MAR,2010,10.8092803955078
Morocco,MAR,2011,11.7675104141235
Morocco,MAR,2012,12.8500699996948
Morocco,MAR,2013,13.5750999450684
Morocco,MAR,2014,14.2891702651978
Mozambique,MOZ,2005,2.39599990844727
Mozambique,MOZ,2007,1.85158002376556
Mozambique,MOZ,2008,1.78536999225616
Mozambique,MOZ,2009,1.68655002117157
Mozambique,MOZ,2010,1.67239999771118
Mozambique,MOZ,2011,1.67136001586914
Mozambique,MOZ,2012,1.54947996139526
Mozambique,MOZ,2013,1.63862001895905
Mozambique,MOZ,2014,1.62443995475769
Myanmar,MMR,2014,0.211679995059967
Namibia,NAM,1992,3.75349998474121
Namibia,NAM,1994,3.79416990280151
Namibia,NAM,1995,3.75969004631042
Namibia,NAM,1996,3.44946002960205
Namibia,NAM,1997,3.61339998245239
Namibia,NAM,1998,3.95760011672974
Namibia,NAM,1999,4.14306020736694
Namibia,NAM,2000,4.19712018966675
Namibia,NAM,2001,4.19213008880615
Namibia,NAM,2002,4.3023099899292
Namibia,NAM,2003,3.86782002449036
Namibia,NAM,2004,3.92253994941711
Namibia,NAM,2005,4.54628992080688
Namibia,NAM,2006,4.08839988708496
Namibia,NAM,2007,4.2467999458313
Namibia,NAM,2008,4.31907987594604
Namibia,NAM,2009,4.84764003753662
Namibia,NAM,2010,4.90462017059326
Namibia,NAM,2012,5.91834020614624
Namibia,NAM,2013,4.67827987670898
Nauru,NRU,1985,15.0241203308105
Nauru,NRU,1998,16.3559799194336
Nepal,NPL,1983,1.23576998710632
Nepal,NPL,1984,1.15535998344421
Nepal,NPL,1988,4.2223801612854
Nepal,NPL,1991,4.70271015167236
Nepal,NPL,1992,5.94182014465332
Nepal,NPL,2001,6.57220983505249
Nepal,NPL,2002,6.99940013885498
Nepal,NPL,2003,14.7247295379639
Nepal,NPL,2005,15.2210502624512
Nepal,NPL,2007,8.59846973419189
Nepal,NPL,2008,10.2461099624634
Nepal,NPL,2010,13.1543998718262
Nepal,NPL,2011,11.8844604492188
Nepal,NPL,2012,14.0334997177124
Nepal,NPL,2013,15.103569984436
Nepal,NPL,2014,15.3968801498413
Nepal,NPL,2015,15.447319984436
Netherlands,NLD,1971,72.526969909668
Netherlands,NLD,1972,72.0970001220703
Netherlands,NLD,1973,71.6905517578125
Netherlands,NLD,1974,71.2091217041016
Netherlands,NLD,1975,70.7044830322266
Netherlands,NLD,1976,70.1527481079102
Netherlands,NLD,1977,69.7536926269531
Netherlands,NLD,1981,68.3069305419922
Netherlands,NLD,1982,68.1355133056641
Netherlands,NLD,1983,67.989501953125
Netherlands,NLD,1984,68.1105804443359
Netherlands,NLD,1985,68.3749465942383
Netherlands,NLD,1986,68.4527587890625
Netherlands,NLD,1987,68.6459121704102
Netherlands,NLD,1988,68.7131118774414
Netherlands,NLD,1989,68.7379379272461
Netherlands,NLD,1990,68.7867202758789
Netherlands,NLD,1991,68.73779296875
Netherlands,NLD,1992,68.6870574951172
Netherlands,NLD,1993,68.6072006225586
Netherlands,NLD,1994,68.7683334350586
Netherlands,NLD,1995,68.6050567626953
Netherlands,NLD,1996,68.538932800293
Netherlands,NLD,2011,0.289389997720718
Netherlands,NLD,2012,0.317180007696152
Netherlands,NLD,2013,0.303299993276596
New Zealand,NZL,1975,8.9900598526001
New Zealand,NZL,1980,8.45534038543701
New Zealand,NZL,1981,7.16140985488892
New Zealand,NZL,1982,5.21404981613159
New Zealand,NZL,1983,1.77626001834869
New Zealand,NZL,1984,1.83515000343323
New Zealand,NZL,1985,1.98702001571655
New Zealand,NZL,1986,2.14218997955322
New Zealand,NZL,1987,2.19327998161316
New Zealand,NZL,1988,2.33195996284485
New Zealand,NZL,1989,2.58398008346558
New Zealand,NZL,1990,2.53822994232178
New Zealand,NZL,1991,2.49313998222351
New Zealand,NZL,1992,2.54879999160767
New Zealand,NZL,1993,2.58247995376587
New Zealand,NZL,1994,2.4937698841095
New Zealand,NZL,1995,2.48439002037048
New Zealand,NZL,1996,2.3065299987793
New Zealand,NZL,2004,11.9098100662231
New Zealand,NZL,2005,12.0500497817993
New Zealand,NZL,2006,12.1216602325439
New Zealand,NZL,2007,12.343879699707
New Zealand,NZL,2008,12.3940095901489
New Zealand,NZL,2009,12.3687696456909
New Zealand,NZL,2010,2.0844099521637
New Zealand,NZL,2011,1.9755300283432
New Zealand,NZL,2012,1.87115001678467
New Zealand,NZL,2013,1.81835997104645
New Zealand,NZL,2014,1.81256997585297
Nicaragua,NIC,1970,15.1087503433228
Nicaragua,NIC,1971,14.4034795761108
Nicaragua,NIC,1972,14.6219997406006
Nicaragua,NIC,1980,11.8017597198486
Nicaragua,NIC,1982,13.1158199310303
Nicaragua,NIC,1983,13.4387798309326
Nicaragua,NIC,1984,13.2653503417969
Nicaragua,NIC,1985,13.3059997558594
Nicaragua,NIC,1986,13.2824001312256
Nicaragua,NIC,1987,12.9802598953247
Nicaragua,NIC,1988,12.7434101104736
Nicaragua,NIC,1989,13.2589702606201
Nicaragua,NIC,1990,12.6206798553467
Nicaragua,NIC,1991,13.3111295700073
Nicaragua,NIC,1992,13.7889404296875
Nicaragua,NIC,1993,14.6663799285889
Nicaragua,NIC,1994,12.8784103393555
Nicaragua,NIC,1995,14.6674003601074
Nicaragua,NIC,1999,16.4468803405762
Nicaragua,NIC,2000,16.0094299316406
Nicaragua,NIC,2001,16.0094203948975
Nicaragua,NIC,2002,15.5097904205322
Nicaragua,NIC,2004,15.2709703445435
Nicaragua,NIC,2005,15.2330598831177
Nicaragua,NIC,2006,14.8585300445557
Nicaragua,NIC,2007,14.9187202453613
Nicaragua,NIC,2008,15.3794002532959
Nicaragua,NIC,2010,15.5534296035767
Niger,NER,1971,6.1279501914978
Niger,NER,1972,6.74221992492676
Niger,NER,1973,6.4752402305603
Niger,NER,1974,6.22888994216919
Niger,NER,1975,5.40319013595581
Niger,NER,1976,4.57441997528076
Niger,NER,1977,4.50992012023926
Niger,NER,1981,2.99491000175476
Niger,NER,1982,3.07896995544434
Niger,NER,1983,3.05543994903564
Niger,NER,1984,2.56236004829407
Niger,NER,1985,2.95083999633789
Niger,NER,1986,2.69335007667542
Niger,NER,1987,3.08539009094238
Niger,NER,1989,2.54402995109558
Niger,NER,1990,2.76504993438721
Niger,NER,1991,2.78169989585876
Niger,NER,1992,2.7702100276947
Niger,NER,1995,3.22723007202148
Niger,NER,1996,3.31349992752075
Niger,NER,1997,3.97530007362366
Niger,NER,1999,3.96276998519897
Niger,NER,2000,4.29881000518799
Niger,NER,2001,4.43503999710083
Niger,NER,2002,3.75643992424011
Niger,NER,2003,3.71784996986389
Niger,NER,2004,3.85159993171692
Niger,NER,2005,4.14028978347778
Niger,NER,2006,3.98961997032166
Niger,NER,2007,3.8543701171875
Niger,NER,2008,4.03090000152588
Niger,NER,2009,3.9279899597168
Niger,NER,2010,3.83126997947693
Niger,NER,2011,3.75093007087708
Niger,NER,2012,3.49405002593994
Niger,NER,2013,3.46060991287231
Niger,NER,2014,3.41388988494873
Nigeria,NGA,1970,37.6779289245605
Nigeria,NGA,1971,44.0220985412598
Nigeria,NGA,1972,30.0833492279053
Nigeria,NGA,2000,6.49784994125366
Nigeria,NGA,2006,5.00438022613525
Nigeria,NGA,2007,5.56809997558594
Nigeria,NGA,2008,5.1366400718689
Nigeria,NGA,2009,6.47413015365601
Nigeria,NGA,2010,7.96649980545044
North America,,1970,17.2202796936035
North America,,1971,17.2061195373535
North America,,1972,16.2717990875244
North America,,1973,15.3913698196411
North America,,1974,16.0752601623535
North America,,1975,16.7446002960205
North America,,1976,17.4498805999756
North America,,1977,16.6064205169678
North America,,1978,15.7615203857422
North America,,1979,14.9014301300049
North America,,1980,14.1398696899414
North America,,1981,13.2606601715088
North America,,1982,12.346079826355
North America,,1983,11.4740896224976
North America,,1984,10.5997295379639
North America,,1985,9.89614963531494
North America,,1986,10.8862600326538
North America,,1987,10.4625902175903
North America,,1988,10.7148504257202
North America,,1989,10.9587697982788
North America,,1990,11.1943302154541
North America,,1991,9.79633045196533
North America,,1992,9.82686996459961
North America,,1993,9.86931991577148
North America,,1994,9.30156993865967
North America,,1995,11.0581197738647
North America,,1996,10.8845596313477
North America,,1997,10.9207897186279
North America,,1998,10.9562301635742
North America,,1999,11.1270303726196
North America,,2000,11.1230802536011
North America,,2001,11.1184301376343
North America,,2002,9.96994972229004
North America,,2003,10.394419670105
North America,,2004,9.91306972503662
North America,,2005,9.88685035705566
North America,,2006,9.50193977355957
North America,,2007,9.64776992797852
North America,,2008,9.30163955688477
North America,,2009,9.45997047424316
North America,,2010,8.6731595993042
North America,,2011,8.49182987213135
North America,,2012,8.19486045837402
North America,,2013,8.05735969543457
North America,,2014,7.89303016662598
Norway,NOR,1971,0.437990009784698
Norway,NOR,1972,0.397419989109039
Norway,NOR,1973,0.432000011205673
Norway,NOR,1974,0.468840003013611
Norway,NOR,1975,0.45116001367569
Norway,NOR,1976,0.447539985179901
Norway,NOR,1981,0.580749988555908
Norway,NOR,1982,0.62747997045517
Norway,NOR,1984,0.703580021858215
Norway,NOR,1985,0.752629995346069
Norway,NOR,1986,0.842350006103516
Norway,NOR,1987,0.894720017910004
Norway,NOR,1988,0.960189998149872
Norway,NOR,1989,1.06406998634338
Norway,NOR,1990,1.10721004009247
Norway,NOR,1991,1.16375005245209
Norway,NOR,1992,1.23331999778748
Norway,NOR,1993,1.18454003334045
Norway,NOR,1994,1.28143000602722
Norway,NOR,1995,1.38411998748779
Norway,NOR,1996,1.45533001422882
Norway,NOR,1998,1.44826996326447
Norway,NOR,1999,1.46184003353119
Norway,NOR,2000,1.50569999217987
Norway,NOR,2001,1.58157002925873
Norway,NOR,2002,1.66167998313904
Norway,NOR,2003,1.75697994232178
Norway,NOR,2004,1.87812995910645
Norway,NOR,2005,1.93575000762939
Norway,NOR,2007,2.20408010482788
Norway,NOR,2008,2.24193000793457
Norway,NOR,2009,2.26187992095947
Norway,NOR,2010,2.30656003952026
Norway,NOR,2011,2.36338996887207
Norway,NOR,2012,2.4502100944519
Norway,NOR,2013,2.71956992149353
Norway,NOR,2014,2.85924005508423
OECD members,,1970,11.0002899169922
OECD members,,1971,11.0179300308228
OECD members,,1972,10.7151699066162
OECD members,,1973,10.4258403778076
OECD members,,1974,10.6165103912354
OECD members,,1975,10.4945697784424
OECD members,,1976,10.6203498840332
OECD members,,1977,10.2296495437622
OECD members,,1978,9.98293972015381
OECD members,,1979,9.67788982391357
OECD members,,1980,9.49213027954102
OECD members,,1981,9.21907043457031
OECD members,,1982,8.97262001037598
OECD members,,1983,8.69104957580566
OECD members,,1984,8.34984016418457
OECD members,,1985,8.16003036499023
OECD members,,1986,8.48875045776367
OECD members,,1987,8.46370029449463
OECD members,,1988,8.54010009765625
OECD members,,1989,8.70123958587646
OECD members,,1990,8.82796955108643
OECD members,,1991,8.49592971801758
OECD members,,1992,8.51443958282471
OECD members,,1993,8.59119987487793
OECD members,,1994,8.57009029388428
OECD members,,1995,9.14793014526367
OECD members,,1996,9.27455043792725
OECD members,,1997,9.32501029968262
OECD members,,1998,9.40182018280029
OECD members,,1999,9.44046974182129
OECD members,,2000,9.49431991577148
OECD members,,2001,9.55916023254395
OECD members,,2002,9.27285003662109
OECD members,,2003,9.43809986114502
OECD members,,2004,9.36270046234131
OECD members,,2005,9.38938045501709
OECD members,,2006,9.30226993560791
OECD members,,2007,9.38533973693848
OECD members,,2008,9.34372997283936
OECD members,,2009,9.44363021850586
OECD members,,2010,9.3377799987793
OECD members,,2011,9.3300199508667
OECD members,,2012,9.47375965118408
OECD members,,2013,9.79728031158447
OECD members,,2014,10.0002899169922
Oman,OMN,1973,0.311340004205704
Oman,OMN,1974,0.184190005064011
Oman,OMN,1975,0.15004999935627
Oman,OMN,1976,0.281989991664886
Oman,OMN,1981,0.264429986476898
Oman,OMN,1982,0.4166199862957
Oman,OMN,1983,0.70591002702713
Oman,OMN,1984,0.857779979705811
Oman,OMN,1985,0.992690026760101
Oman,OMN,1986,1.1766300201416
Oman,OMN,1987,1.3851900100708
Oman,OMN,1988,1.43350994586945
Oman,OMN,1989,1.49322998523712
Oman,OMN,1990,1.67281997203827
Oman,OMN,1991,1.74873995780945
Oman,OMN,1992,1.91153001785278
Oman,OMN,1993,2.09615993499756
Oman,OMN,1994,2.35860991477966
Oman,OMN,1995,2.76723003387451
Oman,OMN,1996,3.11415004730225
Oman,OMN,1997,3.60564994812012
Oman,OMN,1998,4.22497987747192
Oman,OMN,1999,4.52405977249146
Oman,OMN,2000,4.51362991333008
Oman,OMN,2001,4.49462985992432
Oman,OMN,2002,4.14390993118286
Oman,OMN,2003,4.03166007995605
Oman,OMN,2009,19.0748195648193
Oman,OMN,2011,17.226749420166
Oman,OMN,2012,16.9004707336426
Oman,OMN,2013,17.1313991546631
Oman,OMN,2014,20.9553108215332
Pakistan,PAK,2004,35.9612083435059
Pakistan,PAK,2005,35.7982215881348
Pakistan,PAK,2006,33.7087593078613
Pakistan,PAK,2007,31.1582698822021
Pakistan,PAK,2009,30.912540435791
Pakistan,PAK,2010,30.7494106292725
Pakistan,PAK,2011,32.28125
Pakistan,PAK,2012,33.6752700805664
Pakistan,PAK,2013,34.6871109008789
Pakistan,PAK,2014,37.3010406494141
Palau,PLW,1999,18.1483402252197
Palau,PLW,2000,18.4346008300781
Palau,PLW,2004,19.0835609436035
Palau,PLW,2007,23.0569896697998
Palestine,PSE,1995,11.8424797058105
Palestine,PSE,1996,11.8912696838379
Palestine,PSE,1997,12.0420303344727
Palestine,PSE,1999,8.65087985992432
Palestine,PSE,2000,8.73009967803955
Palestine,PSE,2001,8.91652965545654
Palestine,PSE,2002,8.29584980010986
Palestine,PSE,2003,7.72225999832153
Palestine,PSE,2004,8.40832042694092
Palestine,PSE,2005,8.69766998291016
Palestine,PSE,2006,9.4013204574585
Palestine,PSE,2007,10.4442901611328
Palestine,PSE,2008,11.08726978302
Palestine,PSE,2009,11.5299701690674
Palestine,PSE,2010,11.8421497344971
Palestine,PSE,2011,12.2250604629517
Palestine,PSE,2012,12.6344299316406
Palestine,PSE,2013,12.7664604187012
Palestine,PSE,2014,12.8888301849365
Panama,PAN,1970,5.35515022277832
Panama,PAN,1971,4.95227003097534
Panama,PAN,1972,4.80645990371704
Panama,PAN,1973,4.83134984970093
Panama,PAN,1974,4.89375019073486
Panama,PAN,1975,4.97568988800049
Panama,PAN,1980,6.308030128479
Panama,PAN,1981,6.54696989059448
Panama,PAN,1982,6.80377006530762
Panama,PAN,1983,7.04571008682251
Panama,PAN,1984,7.14890003204346
Panama,PAN,1985,7.48703002929688
Panama,PAN,1986,7.86663007736206
Panama,PAN,1987,8.05605983734131
Panama,PAN,1988,7.81454992294312
Panama,PAN,1989,7.61940002441406
Panama,PAN,1990,7.82687997817993
Panama,PAN,1991,7.94134998321533
Panama,PAN,1992,8.19727039337158
Panama,PAN,1993,8.45462989807129
Panama,PAN,1994,9.25726985931396
Panama,PAN,1995,9.49273014068604
Panama,PAN,1996,9.56336975097656
Panama,PAN,1999,9.62012958526611
Panama,PAN,2000,9.8936595916748
Panama,PAN,2001,10.0002698898315
Panama,PAN,2002,10.0013303756714
Panama,PAN,2004,10.3737001419067
Panama,PAN,2005,10.4060897827148
Panama,PAN,2006,10.6226196289063
Panama,PAN,2007,11.0967397689819
Panama,PAN,2008,10.6706895828247
Panama,PAN,2009,11.7523403167725
Panama,PAN,2010,11.4504699707031
Panama,PAN,2011,12.0205202102661
Panama,PAN,2012,12.8486099243164
Panama,PAN,2013,13.7829599380493
Papua New Guinea,PNG,1970,63.0328216552734
Papua New Guinea,PNG,1971,66.2297897338867
Papua New Guinea,PNG,1972,69.1075210571289
Papua New Guinea,PNG,1984,1.50705003738403
Papua New Guinea,PNG,1986,1.41910004615784
Papua New Guinea,PNG,1987,2.6981999874115
Papua New Guinea,PNG,1988,2.41054010391235
Papua New Guinea,PNG,1989,2.41014003753662
Papua New Guinea,PNG,1990,2.44247007369995
Papua New Guinea,PNG,1991,1.89512002468109
Papua New Guinea,PNG,1992,2.24551010131836
Papua New Guinea,PNG,1993,1.99167001247406
Papua New Guinea,PNG,1994,1.78361999988556
Papua New Guinea,PNG,1995,1.77980995178223
Papua New Guinea,PNG,1998,1.73245000839233
Papua New Guinea,PNG,2012,0.113389998674393
Paraguay,PRY,1970,12.9202499389648
Paraguay,PRY,1971,13.5378398895264
Paraguay,PRY,1972,13.7296104431152
Paraguay,PRY,1973,13.4172697067261
Paraguay,PRY,1982,14.7511796951294
Paraguay,PRY,1985,13.7187204360962
Paraguay,PRY,1986,15.122989654541
Paraguay,PRY,1987,13.6458902359009
Paraguay,PRY,1988,14.6204500198364
Paraguay,PRY,1989,15.045280456543
Paraguay,PRY,1990,14.9772100448608
Paraguay,PRY,1991,14.0585803985596
Paraguay,PRY,1992,13.3903903961182
Paraguay,PRY,1993,13.2691497802734
Paraguay,PRY,1994,13.4926900863647
Paraguay,PRY,1995,13.9205503463745
Paraguay,PRY,1996,13.8545598983765
Paraguay,PRY,1997,14.7878198623657
Paraguay,PRY,1998,14.5268697738647
Paraguay,PRY,2001,14.9743204116821
Paraguay,PRY,2002,15.6326103210449
Paraguay,PRY,2003,16.456169128418
Paraguay,PRY,2004,16.4403305053711
Paraguay,PRY,2005,16.613260269165
Paraguay,PRY,2006,16.721549987793
Paraguay,PRY,2007,17.5040397644043
Paraguay,PRY,2008,18.1423892974854
Paraguay,PRY,2009,18.2782001495361
Paraguay,PRY,2010,18.2941303253174
Paraguay,PRY,2011,18.9258899688721
Peru,PER,1970,14.5019302368164
Peru,PER,1971,13.7592000961304
Peru,PER,1972,13.099889755249
Peru,PER,1973,13.2284698486328
Peru,PER,1974,12.8339796066284
Peru,PER,1975,12.9056100845337
Peru,PER,1976,12.9994697570801
Peru,PER,1977,13.0293998718262
Peru,PER,1980,13.1260595321655
Peru,PER,1981,13.3705997467041
Peru,PER,1982,12.9131803512573
Peru,PER,1983,12.9092702865601
Peru,PER,1984,12.2722396850586
Peru,PER,1985,14.3877897262573
Peru,PER,1986,12.1173000335693
Peru,PER,1987,12.0817499160767
Peru,PER,1988,12.22815990448
Peru,PER,1989,12.355019569397
Peru,PER,1990,12.5688600540161
Peru,PER,1991,12.189920425415
Peru,PER,1992,12.38623046875
Peru,PER,1993,12.3230495452881
Peru,PER,1994,12.3271799087524
Peru,PER,1995,12.0775804519653
Peru,PER,1996,11.734169960022
Peru,PER,1997,12.0620498657227
Peru,PER,1999,12.6436595916748
Peru,PER,2000,13.0081701278687
Peru,PER,2001,13.473349571228
Peru,PER,2002,13.7414102554321
Peru,PER,2003,14.391489982605
Peru,PER,2005,16.3995990753174
Peru,PER,2006,17.5564002990723
Peru,PER,2007,18.959810256958
Peru,PER,2008,20.0800590515137
Peru,PER,2009,21.0921497344971
Peru,PER,2010,22.0650405883789
Peru,PER,2011,23.526050567627
Peru,PER,2013,26.1259803771973
