Entity,Code,Year,Pupil-teacher ratio in pre-primary education (headcount basis) (headcount basis)
Middle East & North Africa (all income levels),,2005,19.5578002929688
Middle East & North Africa (all income levels),,2006,20.0625
Middle East & North Africa (all income levels),,2007,20.0901298522949
Middle East & North Africa (all income levels),,2008,20.8128604888916
Middle East & North Africa (all income levels),,2009,21.3885402679443
Middle East & North Africa (all income levels),,2010,21.2798595428467
Middle East & North Africa (all income levels),,2011,19.5213508605957
Middle East & North Africa (all income levels),,2012,18.8867301940918
Middle East & North Africa (all income levels),,2013,19.4731407165527
Middle East & North Africa (all income levels),,2014,20.5549392700195
Middle income,,1973,17.0978298187256
Middle income,,1974,17.3718605041504
Middle income,,1975,17.445629119873
Middle income,,1976,18.3940105438232
Middle income,,1977,19.787260055542
Middle income,,1978,18.7910308837891
Middle income,,1979,18.779390335083
Middle income,,1980,19.1951198577881
Middle income,,1981,19.8565196990967
Middle income,,1982,19.5102691650391
Middle income,,1983,19.4641094207764
Middle income,,1984,19.3529891967773
Middle income,,1985,19.1902103424072
Middle income,,1986,19.2407093048096
Middle income,,1987,19.2733707427979
Middle income,,1988,19.450590133667
Middle income,,1989,19.5286998748779
Middle income,,1990,19.0684299468994
Middle income,,1991,18.8556594848633
Middle income,,1992,19.243839263916
Middle income,,1993,19.8554000854492
Middle income,,1994,19.9304904937744
Middle income,,1995,20.070779800415
Middle income,,1996,20.1345901489258
Middle income,,1997,19.8988304138184
Middle income,,1998,19.8462390899658
Middle income,,1999,18.8677597045898
Middle income,,2000,17.7897205352783
Middle income,,2001,18.1840991973877
Middle income,,2002,17.7553405761719
Middle income,,2003,17.157190322876
Middle income,,2004,17.0074996948242
Middle income,,2005,16.5700702667236
Middle income,,2006,17.50119972229
Middle income,,2007,16.9690799713135
Middle income,,2008,16.447940826416
Middle income,,2009,16.6564903259277
Middle income,,2010,16.7914295196533
Middle income,,2011,16.7778797149658
Middle income,,2012,16.9173393249512
Middle income,,2013,17.1150398254395
Middle income,,2014,16.8046798706055
Moldova,MDA,1981,9.73132038116455
Moldova,MDA,1986,9.25504016876221
Moldova,MDA,1989,9.26482963562012
Moldova,MDA,1990,9.12652015686035
Moldova,MDA,1991,8.84967994689941
Moldova,MDA,1992,8.64890956878662
Moldova,MDA,1993,8.05690002441406
Moldova,MDA,1994,8.06525039672852
Moldova,MDA,1995,7.47518014907837
Moldova,MDA,1999,7.81012010574341
Moldova,MDA,2000,8.65662002563477
Moldova,MDA,2001,9.36639022827148
Moldova,MDA,2002,9.33650016784668
Moldova,MDA,2003,9.99382019042969
Moldova,MDA,2004,9.92731952667236
Moldova,MDA,2005,9.92012023925781
Moldova,MDA,2006,9.94859981536865
Moldova,MDA,2007,9.8707799911499
Moldova,MDA,2008,9.78732013702393
Moldova,MDA,2009,9.782790184021
Moldova,MDA,2010,9.60995006561279
Moldova,MDA,2011,9.67628002166748
Moldova,MDA,2012,9.7119197845459
Monaco,MCO,1991,19.2127704620361
Monaco,MCO,1992,18.5
Monaco,MCO,1994,23.9772701263428
Monaco,MCO,1995,22.4782600402832
Monaco,MCO,1996,22.0652198791504
Monaco,MCO,1999,24.5526294708252
Monaco,MCO,2001,24.4500007629395
Mongolia,MNG,1971,20.5645809173584
Mongolia,MNG,1972,27.1221904754639
Mongolia,MNG,1973,25.765380859375
Mongolia,MNG,1975,18.6907501220703
Mongolia,MNG,1976,21.7622108459473
Mongolia,MNG,1977,25.4077701568604
Mongolia,MNG,1978,25.5594501495361
Mongolia,MNG,1979,27.6668796539307
Mongolia,MNG,1980,27.6048202514648
Mongolia,MNG,1981,27.4721508026123
Mongolia,MNG,1983,28.3415794372559
Mongolia,MNG,1986,28.3310699462891
Mongolia,MNG,1987,29.691780090332
Mongolia,MNG,1988,28.3737907409668
Mongolia,MNG,1989,29.2840595245361
Mongolia,MNG,1990,26.476900100708
Mongolia,MNG,1991,25.9439601898193
Mongolia,MNG,1992,23.4136505126953
Mongolia,MNG,1993,22.95578956604
Mongolia,MNG,1994,18.9946098327637
Mongolia,MNG,1995,11.4821996688843
Mongolia,MNG,1996,12.151309967041
Mongolia,MNG,1997,12.2671003341675
Mongolia,MNG,1998,13.088210105896
Mongolia,MNG,1999,24.6267795562744
Mongolia,MNG,2000,26.3328895568848
Mongolia,MNG,2001,25.7030792236328
Mongolia,MNG,2002,26.3072109222412
Mongolia,MNG,2003,26.9631099700928
Mongolia,MNG,2004,27.6140193939209
Mongolia,MNG,2005,24.1454391479492
Mongolia,MNG,2006,29.0192394256592
Mongolia,MNG,2007,29.0318794250488
Mongolia,MNG,2008,25.2765502929688
Mongolia,MNG,2009,24.1683197021484
Mongolia,MNG,2010,24.5193691253662
Mongolia,MNG,2011,26.253490447998
Mongolia,MNG,2012,27.1756706237793
Montenegro,MNE,2001,19.5062599182129
Montenegro,MNE,2002,17.4645595550537
Montenegro,MNE,2003,16.7428607940674
Montenegro,MNE,2004,15.7631998062134
Montenegro,MNE,2005,15.1426401138306
Montenegro,MNE,2006,14.4133901596069
Montenegro,MNE,2008,13.0342903137207
Montenegro,MNE,2009,12.6070499420166
Montenegro,MNE,2010,13.3427400588989
Montenegro,MNE,2011,17.5624103546143
Morocco,MAR,1979,18.752010345459
Morocco,MAR,1980,19.5188598632813
Morocco,MAR,1981,19.5720195770264
Morocco,MAR,1982,20.0973606109619
Morocco,MAR,1983,20.2790908813477
Morocco,MAR,1984,21.4717407226563
Morocco,MAR,1985,21.7636699676514
Morocco,MAR,1986,21.3381900787354
Morocco,MAR,1987,21.0052299499512
Morocco,MAR,1988,20.5942401885986
Morocco,MAR,1989,20.7652797698975
Morocco,MAR,1990,20.5493602752686
Morocco,MAR,1991,20.4116802215576
Morocco,MAR,1992,20.5888404846191
Morocco,MAR,1993,21.3647193908691
Morocco,MAR,1994,21.6406402587891
Morocco,MAR,1995,21.794900894165
Morocco,MAR,1996,21.2755393981934
Morocco,MAR,1997,21.0135498046875
Morocco,MAR,1998,20.66330909729
Morocco,MAR,1999,20.0840797424316
Morocco,MAR,2000,18.2523002624512
Morocco,MAR,2001,17.8808307647705
Morocco,MAR,2002,19.4560794830322
Morocco,MAR,2003,16.9367504119873
Morocco,MAR,2004,17.3613300323486
Morocco,MAR,2005,17.3265800476074
Morocco,MAR,2006,17.4474792480469
Morocco,MAR,2007,17.4782199859619
Morocco,MAR,2008,18.1729698181152
Morocco,MAR,2009,22.0407600402832
Morocco,MAR,2010,18.6368408203125
Morocco,MAR,2012,18.1468105316162
Morocco,MAR,2013,17.9076309204102
Morocco,MAR,2014,18.7322006225586
Mozambique,MOZ,1971,34.1612892150879
Mozambique,MOZ,1972,25.0909099578857
Mozambique,MOZ,1973,26.7199993133545
Myanmar,MMR,1999,21.5872497558594
Myanmar,MMR,2006,16.3689098358154
Myanmar,MMR,2007,18.6673603057861
Myanmar,MMR,2008,17.5693302154541
Myanmar,MMR,2009,18.2784004211426
Myanmar,MMR,2010,17.3232498168945
Myanmar,MMR,2014,28.0012302398682
Namibia,NAM,1992,25.2626705169678
Namibia,NAM,1999,26.6352500915527
Nauru,NRU,1985,19.1499996185303
Nauru,NRU,2000,12.6470603942871
Nauru,NRU,2001,12.6599998474121
Nauru,NRU,2002,12.9387798309326
Nauru,NRU,2003,13.363639831543
Nauru,NRU,2004,13
Nauru,NRU,2005,15.9230804443359
Nauru,NRU,2006,16.0750007629395
Nauru,NRU,2007,17.1538505554199
Nauru,NRU,2008,15.7857103347778
Nauru,NRU,2014,32.8214302062988
Nepal,NPL,1983,21.1784706115723
Nepal,NPL,1984,23.0068206787109
Nepal,NPL,2001,21.8895206451416
Nepal,NPL,2002,20.3395595550537
Nepal,NPL,2003,20.3388004302979
Nepal,NPL,2004,21.1100997924805
Nepal,NPL,2005,42.1003684997559
Nepal,NPL,2007,42.0991706848145
Nepal,NPL,2008,41.2874183654785
Nepal,NPL,2009,38.2021408081055
Nepal,NPL,2010,24.8910293579102
Nepal,NPL,2011,24.8546390533447
Nepal,NPL,2012,23.4324798583984
Nepal,NPL,2013,23.1105194091797
Nepal,NPL,2014,22.6840190887451
Nepal,NPL,2015,22.0484504699707
Netherlands,NLD,1971,30.8218593597412
Netherlands,NLD,1972,29.8732795715332
Netherlands,NLD,1973,29.5417709350586
Netherlands,NLD,1974,28.9715995788574
Netherlands,NLD,1975,27.6891498565674
Netherlands,NLD,1976,25.2317008972168
Netherlands,NLD,1977,23.7663097381592
Netherlands,NLD,1978,22.3015995025635
Netherlands,NLD,1979,21.0115604400635
Netherlands,NLD,1980,19.5022602081299
Netherlands,NLD,1981,18.3165302276611
Netherlands,NLD,1982,17.7414894104004
Netherlands,NLD,1983,17.6111297607422
Netherlands,NLD,1984,17.8114490509033
Netherlands,NLD,1985,17.7724208831787
Netherlands,NLD,1986,16.7614097595215
Netherlands,NLD,1987,17.0592098236084
Netherlands,NLD,1988,17.0417098999023
Netherlands,NLD,1989,17.3062191009521
Netherlands,NLD,1990,17.36376953125
Netherlands,NLD,1991,17.1692295074463
Netherlands,NLD,1992,16.5586490631104
Netherlands,NLD,1993,16.2322902679443
Netherlands,NLD,1994,15.0039796829224
Netherlands,NLD,2011,15.308970451355
Netherlands,NLD,2012,14.8400802612305
Netherlands,NLD,2013,15.4423599243164
Netherlands,NLD,2014,15.4955596923828
New Zealand,NZL,1970,39.3150215148926
New Zealand,NZL,1971,38.2185592651367
New Zealand,NZL,1972,39.689811706543
New Zealand,NZL,1973,38.7788314819336
New Zealand,NZL,1974,40.6617317199707
New Zealand,NZL,1999,14.7819795608521
New Zealand,NZL,2000,13.521430015564
New Zealand,NZL,2002,11.2799997329712
New Zealand,NZL,2003,13.2288904190063
New Zealand,NZL,2004,14.1843099594116
New Zealand,NZL,2005,14.6027402877808
New Zealand,NZL,2006,14.2802896499634
New Zealand,NZL,2007,13.5302400588989
New Zealand,NZL,2008,11.8610801696777
New Zealand,NZL,2009,12.2492599487305
New Zealand,NZL,2010,11.3138399124146
New Zealand,NZL,2011,11.0140495300293
New Zealand,NZL,2012,10.6869297027588
New Zealand,NZL,2014,8.93774032592773
Nicaragua,NIC,1980,33.0346298217773
Nicaragua,NIC,1982,31.7937297821045
Nicaragua,NIC,1983,35.3260612487793
Nicaragua,NIC,1984,35.9175605773926
Nicaragua,NIC,1985,31.6611194610596
Nicaragua,NIC,1986,32.1956481933594
Nicaragua,NIC,1987,31.228609085083
Nicaragua,NIC,1988,32.7568397521973
Nicaragua,NIC,1989,30.4056205749512
Nicaragua,NIC,1990,33.3866882324219
Nicaragua,NIC,1991,33.0877113342285
Nicaragua,NIC,1992,31.7445297241211
Nicaragua,NIC,1993,31.7157096862793
Nicaragua,NIC,1994,28.5019092559814
Nicaragua,NIC,1996,31.4629592895508
Nicaragua,NIC,1997,29.424280166626
Nicaragua,NIC,1998,31
Nicaragua,NIC,1999,25.822509765625
Nicaragua,NIC,2000,25.9704303741455
Nicaragua,NIC,2001,25.3272094726563
Nicaragua,NIC,2002,24.8229904174805
Nicaragua,NIC,2003,21.9616298675537
Nicaragua,NIC,2004,21.9627799987793
Nicaragua,NIC,2005,25.3315906524658
Nicaragua,NIC,2006,24.5958309173584
Nicaragua,NIC,2007,22.170970916748
Nicaragua,NIC,2008,19.9899406433105
Nicaragua,NIC,2010,21.1937007904053
Niger,NER,1973,49
Niger,NER,1974,43.3888893127441
Niger,NER,1975,40.5263214111328
Niger,NER,1976,46
Niger,NER,1977,49.560001373291
Niger,NER,1978,34.6279106140137
Niger,NER,1979,39.7857093811035
Niger,NER,1980,27.4146308898926
Niger,NER,1981,30.1294097900391
Niger,NER,1982,33.0853691101074
Niger,NER,1983,33.2823486328125
Niger,NER,1984,32.1224517822266
Niger,NER,1985,34.9629592895508
Niger,NER,1986,34.608699798584
Niger,NER,1987,25.8852500915527
Niger,NER,1989,36.6439399719238
Niger,NER,1990,39.8483810424805
Niger,NER,1991,36.8959007263184
Niger,NER,1992,41.5835990905762
Niger,NER,1993,34.3324317932129
Niger,NER,1995,24.8474998474121
Niger,NER,1996,22.0695400238037
Niger,NER,1997,23.8520202636719
Niger,NER,1998,23.8137702941895
Niger,NER,1999,20.7985591888428
Niger,NER,2000,18.1754398345947
Niger,NER,2001,21.2802791595459
Niger,NER,2002,25.6299304962158
Niger,NER,2003,25.2397708892822
Niger,NER,2004,24.2151393890381
Niger,NER,2005,23.3575706481934
Niger,NER,2006,25.5383796691895
Niger,NER,2007,23.4004898071289
Niger,NER,2008,30.0419998168945
Niger,NER,2009,30.6881408691406
Niger,NER,2010,33.9238090515137
Niger,NER,2011,32.4289093017578
Niger,NER,2012,31.6049900054932
Niger,NER,2013,30.6775093078613
Niger,NER,2014,28.1931896209717
Nigeria,NGA,2008,28.9091491699219
North America,,1994,27.6603107452393
North America,,1995,27.7063407897949
North America,,1996,28.0030403137207
North America,,1997,25.0786800384521
North America,,1998,21.8546504974365
North America,,1999,21.5959606170654
North America,,2000,20.888500213623
North America,,2001,21.9758396148682
North America,,2002,18.8422107696533
North America,,2003,18.6186008453369
North America,,2004,17.1336193084717
North America,,2005,17.1637496948242
North America,,2006,16.1385498046875
North America,,2007,16.132209777832
North America,,2008,16.2457103729248
North America,,2009,15.3417901992798
North America,,2010,16.4208202362061
North America,,2011,15.0913600921631
North America,,2012,14.1541700363159
North America,,2013,13.9267196655273
North America,,2014,14.0083599090576
North Korea,PRK,2009,18.9998798370361
Norway,NOR,1972,5.18809986114502
Norway,NOR,1976,5.52555990219116
Norway,NOR,1977,5.16906976699829
Norway,NOR,1978,5.04263019561768
Norway,NOR,1979,5.68786001205444
Norway,NOR,1981,4.63589000701904
Norway,NOR,1982,4.5781397819519
Norway,NOR,1984,4.35089015960693
Norway,NOR,1985,4.33404016494751
Norway,NOR,1989,3.88050007820129
Norway,NOR,1990,3.87716007232666
Norway,NOR,1991,3.8825900554657
Norway,NOR,1992,4.492760181427
Norway,NOR,1993,4.63649988174438
Norway,NOR,1997,7.22139978408813
Norway,NOR,1998,6.21183013916016
OECD members,,1970,22.9343490600586
OECD members,,1971,22.9449596405029
OECD members,,1972,22.7437591552734
OECD members,,1973,23.0629405975342
OECD members,,1974,23.2979507446289
OECD members,,1975,23.5510406494141
OECD members,,1976,23.3724899291992
OECD members,,1977,23.0803699493408
OECD members,,1978,22.9386005401611
OECD members,,1979,22.6012306213379
OECD members,,1980,22.2536697387695
OECD members,,1981,21.9830894470215
OECD members,,1982,21.7425708770752
OECD members,,1983,21.5055198669434
OECD members,,1984,21.3047695159912
OECD members,,1985,21.2002906799316
OECD members,,1986,21.193489074707
OECD members,,1987,21.0465106964111
OECD members,,1988,20.831600189209
OECD members,,1989,20.5618705749512
OECD members,,1990,20.290620803833
OECD members,,1991,20.0289096832275
OECD members,,1992,20.1058807373047
OECD members,,1993,20.1330394744873
OECD members,,1994,19.9959392547607
OECD members,,1995,19.9778003692627
OECD members,,1996,20.2082195281982
OECD members,,1997,19.3929405212402
OECD members,,1998,19.4210395812988
OECD members,,1999,18.808910369873
OECD members,,2000,18.3566493988037
OECD members,,2001,18.1304798126221
OECD members,,2002,17.4120292663574
OECD members,,2003,17.0781002044678
OECD members,,2004,17.0121803283691
OECD members,,2005,17.2296390533447
OECD members,,2006,16.9658794403076
OECD members,,2007,16.9253406524658
OECD members,,2008,16.6961193084717
OECD members,,2009,16.2637691497803
OECD members,,2010,16.2731609344482
OECD members,,2011,15.8348798751831
OECD members,,2012,15.4298896789551
OECD members,,2013,15.1023902893066
OECD members,,2014,15.136830329895
Oman,OMN,1974,18
Oman,OMN,1975,21
Oman,OMN,1976,40
Oman,OMN,1981,36
Oman,OMN,1982,24.0714302062988
Oman,OMN,1983,27.03125
Oman,OMN,1984,23.567569732666
Oman,OMN,1985,20.2839508056641
Oman,OMN,1986,23.4507007598877
Oman,OMN,1987,21.5423698425293
Oman,OMN,1988,21.4881896972656
Oman,OMN,1989,22.0298500061035
Oman,OMN,1990,21.9424495697021
Oman,OMN,1991,20.3425407409668
Oman,OMN,1992,20.7009792327881
Oman,OMN,1993,19.8878898620605
Oman,OMN,1994,19.8655490875244
Oman,OMN,1995,18.6964302062988
Oman,OMN,1996,19.6455192565918
Oman,OMN,1997,19.03244972229
Oman,OMN,1998,20.1412105560303
Oman,OMN,2009,19.4328002929688
Oman,OMN,2013,25.680419921875
Oman,OMN,2014,27.2456607818604
Palau,PLW,2000,9.875
Palau,PLW,2014,17.8620700836182
Palestine,PSE,1995,30.4120597839355
Palestine,PSE,1996,30.7719192504883
Palestine,PSE,1997,29.0845603942871
Palestine,PSE,1999,28.60378074646
Palestine,PSE,2000,22.0204792022705
Palestine,PSE,2001,20.0135803222656
Palestine,PSE,2002,20.0078201293945
Palestine,PSE,2003,25.4207096099854
Palestine,PSE,2004,26.9474296569824
Palestine,PSE,2005,25.5251407623291
Palestine,PSE,2006,25.9388008117676
Palestine,PSE,2007,19.1593494415283
Palestine,PSE,2008,19.6936893463135
Palestine,PSE,2009,19.4100093841553
Palestine,PSE,2010,19.4893894195557
Palestine,PSE,2011,18.8138809204102
Palestine,PSE,2012,18.3245601654053
Palestine,PSE,2013,17.873140335083
Palestine,PSE,2014,19.3383903503418
Panama,PAN,1970,30.2227096557617
Panama,PAN,1971,24.8051109313965
Panama,PAN,1972,23.9870491027832
Panama,PAN,1973,27.2579803466797
Panama,PAN,1974,26.5747699737549
Panama,PAN,1975,27.1291007995605
Panama,PAN,1976,29.3317794799805
Panama,PAN,1977,28.6456508636475
Panama,PAN,1978,24.1198196411133
Panama,PAN,1979,27.2259502410889
Panama,PAN,1980,28.1178302764893
Panama,PAN,1981,26.5757904052734
Panama,PAN,1982,25.5238094329834
Panama,PAN,1983,25.4360198974609
Panama,PAN,1984,24.77174949646
Panama,PAN,1985,24.5325603485107
Panama,PAN,1986,24.2243194580078
Panama,PAN,1987,23.3055801391602
Panama,PAN,1988,23.2399196624756
Panama,PAN,1989,23.4083309173584
Panama,PAN,1990,21.740270614624
Panama,PAN,1991,22.11741065979
Panama,PAN,1992,22.8980693817139
Panama,PAN,1993,23.0453395843506
Panama,PAN,1994,22.3113498687744
Panama,PAN,1995,21.9915294647217
Panama,PAN,1996,22.7695693969727
Panama,PAN,1999,19.1536102294922
Panama,PAN,2000,19.2413902282715
Panama,PAN,2001,18.7331199645996
Panama,PAN,2002,20.4612598419189
Panama,PAN,2004,17.5513401031494
Panama,PAN,2005,19.8334503173828
Panama,PAN,2006,19.1195697784424
Panama,PAN,2007,18.3789405822754
Panama,PAN,2008,17.8603992462158
